Time (s),Delta Time (s),Velocity (m/s),Battery Voltage (V),Motor Speed (RPM),Throttle Demand,Motor Torque (Nm),Motor Power (kW),Current Draw (A),Tractive Force (N),Drag Force (N),Net Force (N),Total Discharged (Ah),Delta Discharged (Ah)
0.5200000000000002,0.01,4.4511336818916165,110.58744518914159,672.0189038759326,1,162.53817048667037,11.437562635439965,103.42550744234936,2569.7734464295713,5.592211506443641,2564.1812349231277,2.8072398078973197,0.0002872930762287482
0.5300000000000002,0.01,4.536606389722388,110.51990035472235,684.9233186908415,1,162.53817048667037,11.65719195221655,105.47595423812247,2569.7734464295713,5.809041960964559,2563.964404468607,2.8075271009735485,0.0002929887617725624
0.5400000000000003,0.01,4.622071869871341,110.45236082575977,697.8266422918801,1,162.53817048667037,11.876802696856373,107.52873553868355,2569.7734464295713,6.029977638390135,2563.7434687911814,2.807820089735321,0.00029869093205189877
0.5500000000000003,0.01,4.707529985497714,110.38474205427548,710.7288540192376,1,162.53817048667037,12.09639451773557,109.58393608228799,2569.7734464295713,6.255017128948237,2563.518429300623,2.808118780667373,0.0003043998224508
0.5600000000000003,0.01,4.792980599807734,110.31704128739841,723.6299332201977,1,162.53817048667037,12.315967063351035,111.64156434603271,2569.7734464295713,6.484158996678694,2563.2892874328927,2.808423180489824,0.0003101154565167575
0.5700000000000003,0.01,4.878423576055497,110.24925827727833,736.5298592492711,1,162.53817048667037,12.535519982322654,113.7016264617006,2569.7734464295713,6.717401779452783,2563.0560446501186,2.8087332959463405,0.0003158378512825017
0.5800000000000003,0.01,4.963858777543835,110.18139285322485,749.4286114683266,1,162.53817048667037,12.755052923395551,115.76412852564724,2569.7734464295713,6.95474398899305,2562.8187024405784,2.809049133797623,0.0003215670236823534
0.5900000000000003,0.01,5.049286067625188,110.11344484583746,762.3261692467227,1,162.53817048667037,12.974565535442318,117.82907667276369,2569.7734464295713,7.196184110893501,2562.5772623186776,2.8093707008213054,0.0003273029907576769
0.6000000000000003,0.01,5.134705309702477,110.04541408457689,775.2225119614393,1,162.53817048667037,13.194057467465266,119.89647707922471,2569.7734464295713,7.441720604640138,2562.3317258249313,2.809698003812063,0.0003330457696645131
0.6100000000000003,0.01,5.220116367229975,109.97730039767535,788.1176189972094,1,162.53817048667037,13.413528368598653,121.96633596292732,2569.7734464295713,7.691351903631849,2562.0820945259393,2.8100310495817276,0.0003387953776747981
0.6200000000000003,0.01,5.305519103714174,109.90910361212286,801.0114697466494,1,162.53817048667037,13.63297788811092,124.03865958385649,2569.7734464295713,7.945076415201651,2561.8283700143697,2.8103698449594026,0.00034455183217737916
0.6300000000000003,0.01,5.390913382714652,109.84082355365585,813.9040436103912,1,162.53817048667037,13.85240567540693,126.11345424445224,2569.7734464295713,8.202892520638276,2561.570553908933,2.81071439679158,0.000350315150679034
0.6400000000000003,0.01,5.47629906784495,109.77246004674575,826.7953199972135,1,162.53817048667037,14.071811380030185,128.19072628998032,2569.7734464295713,8.464798575208127,2561.3086478543632,2.811064711942259,0.0003560853508055009
0.6500000000000004,0.01,5.561676022773429,109.70401291458751,839.6852783241713,1,162.53817048667037,14.29119465166507,130.27048210890695,2569.7734464295713,8.73079290817755,2561.0426535213937,2.8114207972930645,0.0003618624503025193
0.6600000000000004,0.01,5.647044111224142,109.63548197908793,852.5738980167283,1,162.53817048667037,14.510555140139067,132.35272813327748,2569.7734464295713,9.000873822835501,2560.7725726067356,2.811782659743367,0.0003676464670368819
0.6700000000000004,0.01,5.7324031969777,109.56686706085392,865.4611585088867,1,162.53817048667037,14.729892495424991,134.43747083909903,2569.7734464295713,9.275039596516516,2560.498406833055,2.812150306210404,0.0003734374189974973
0.6800000000000004,0.01,5.817753143872134,109.49816797918055,878.3470392433184,1,162.53817048667037,14.949206367643207,136.52471674672745,2569.7734464295713,9.553288480624053,2560.2201579489474,2.8125237436294017,0.0003792353242964652
0.6900000000000004,0.01,5.903093815803766,109.42938455203914,891.2315196714951,1,162.53817048667037,15.168496407063852,138.6144724212579,2569.7734464295713,9.835618700654202,2559.937827728917,2.8129029789536983,0.0003850402011701608
0.7000000000000004,0.01,5.988425076728063,109.36051659606501,904.1145792538189,1,162.53817048667037,15.387762264109053,140.70674447292006,2569.7734464295713,10.122028456219688,2559.6514179733517,2.8132880191548684,0.0003908520679803335
0.7100000000000004,0.01,6.0737467906605085,109.29156392654525,916.996197459752,1,162.53817048667037,15.607003589355141,142.80153955747758,2569.7734464295713,10.412515921074272,2559.360930508497,2.813678871222849,0.0003966709432152155
0.7200000000000004,0.01,6.159058821677458,109.22252635740634,929.8763537679481,1,162.53817048667037,15.826220033534886,144.89886437663156,2569.7734464295713,10.707079243137471,2559.066367186434,2.814075542166064,0.0004024968454906433
0.7300000000000004,0.01,6.244361033917007,109.15340370120154,942.7550276663811,1,162.53817048667037,16.045411247539676,146.9987256784284,2569.7734464295713,11.005716544519638,2558.7677298850517,2.8144780390115547,0.00040832979355119
0.7400000000000004,0.01,6.329653291579842,109.08419576909826,955.6321986524753,1,162.53817048667037,16.264576882421746,149.1011302576723,2569.7734464295713,11.308425921547375,2558.465020508024,2.814886368805106,0.00041416980627131196
0.7500000000000004,0.01,6.414935458930109,109.01490237086526,968.5078462332361,1,162.53817048667037,16.483716589396405,151.2060849563422,2569.7734464295713,11.615205444789295,2558.158240984782,2.8153005386113774,0.0004200169026565062
0.7600000000000005,0.01,6.500207400296269,108.9455233148596,981.3819499253783,1,162.53817048667037,16.702830019844203,153.31359666401295,2569.7734464295713,11.926053159082137,2557.847393270489,2.815720555514034,0.0004258711018444804
0.7700000000000005,0.01,6.585468980071951,108.87605840801368,994.2544892554563,1,162.53817048667037,16.921916825313165,155.42367231828123,2569.7734464295713,12.240967083557196,2557.532479346014,2.8161464266158784,0.0004317324231063368
0.7800000000000005,0.01,6.670720062716819,108.80650745582187,1007.1254437599936,1,162.53817048667037,17.140976657520984,157.5363189051964,2569.7734464295713,12.559945211667149,2557.213501217904,2.816578159038985,0.00043760088584776776
0.7900000000000005,0.01,6.755960512757415,108.7368702623272,1019.9947929856113,1,162.53817048667037,17.36000916835721,159.65154345969557,2569.7734464295713,12.882985511213157,2556.8904609183583,2.817015759924833,0.00044347650961026555
0.8000000000000005,0.01,6.841190194788027,108.66714663010785,1032.862516489158,1,162.53817048667037,17.579014009885462,161.76935306604372,2569.7734464295713,13.21008592437235,2556.563360505199,2.817459236434443,0.0004493593140723437
0.8100000000000005,0.01,6.926408973471533,108.59733636026334,1045.7285938378388,1,162.53817048667037,17.797990834345626,163.889754858279,2569.7734464295713,13.541244367725662,2556.232202061846,2.8179085957485155,0.00045524931905077497
0.8200000000000005,0.01,7.011616713540262,108.52743925240085,1058.593004609343,1,162.53817048667037,18.016939294156025,166.01275602066187,2569.7734464295713,13.876458732285966,2555.8969876972856,2.8183638450675663,0.00046114654450183853
0.8300000000000005,0.01,7.096813279796838,108.45745510462113,1071.4557283919744,1,162.53817048667037,18.235859041915635,168.13836378813065,2569.7734464295713,14.215726883526576,2555.5577195460446,2.8188249916120682,0.00046705101052258515
0.8400000000000005,0.01,7.18199853711504,108.38738371350439,1084.3167447847777,1,162.53817048667037,18.454749730406245,170.2665854467608,2569.7734464295713,14.55904666141008,2555.2143997681615,2.8192920426225907,0.00047296273735211334
0.8500000000000005,0.01,7.267172350440645,108.31722487409604,1097.1760333976692,1,162.53817048667037,18.67361101259467,172.3974283342302,2569.7734464295713,14.906415880417523,2554.8670305491537,2.819765005359943,0.00047888174537286164
0.8600000000000005,0.01,7.352334584792283,108.24697837989214,1110.0335738515635,1,162.53817048667037,18.892442541634914,174.5308998402893,2569.7734464295713,15.257832329577916,2554.5156140999934,2.820243887105316,0.0004848080551119147
0.8700000000000006,0.01,7.437485105262283,108.17664402282486,1122.8893457785023,1,162.53817048667037,19.111243970870362,176.66700740723627,2569.7734464295713,15.613293772498068,2554.1601526570735,2.820728695160428,0.000490741687242323
0.8800000000000006,0.01,7.522623777017519,108.10622159324764,1135.7433288217821,1,162.53817048667037,19.330014953835953,178.80575853039815,2569.7734464295713,15.97279794739279,2553.8006484821785,2.82121943684767,0.0004966826625844393
0.8900000000000006,0.01,7.607750465300258,108.03571087992029,1148.5955026360818,1,162.53817048667037,19.548755144260348,180.94716075861646,2569.7734464295713,16.336342567115402,2553.437103862456,2.8217161195102545,0.0005026310021072679
0.9000000000000006,0.01,7.692865035429007,107.96511166999379,1161.4458468875907,1,162.53817048667037,19.76746419606811,183.09122169473923,2569.7734464295713,16.70392531918858,2553.0695211103825,2.822218750512362,0.0005085867269298312
0.9100000000000006,0.01,7.777967352799353,107.89442374899511,1174.2943412541351,1,162.53817048667037,19.986141763381873,185.23794899611778,2569.7734464295713,17.075543865835574,2552.6979025637356,2.8227273372392916,0.0005145498583225494
0.9200000000000006,0.01,7.86305728288481,107.82364690081164,1187.1409654253077,1,162.53817048667037,20.204787500524517,187.38735037510986,2569.7734464295713,17.451195844011682,2552.3222505855597,2.823241887097614,0.0005205204177086385
0.9300000000000006,0.01,7.948134691237662,107.7527809076756,1199.9856991025922,1,162.53817048667037,20.423401062021306,189.53943359958774,2569.7734464295713,17.830878865436148,2551.942567564135,2.8237624075153227,0.0005264984266655215
0.9400000000000006,0.01,8.0331994434898,107.68182555014819,1212.828521999492,1,162.53817048667037,20.641982102602082,191.69420649345292,2569.7734464295713,18.21459051662432,2551.558855912947,2.8242889059419882,0.0005324839069262581
0.9500000000000006,0.01,8.118251405353565,107.61078060710365,1225.6694138416565,1,162.53817048667037,20.860530277203402,193.85167693715573,2569.7734464295713,18.602328358920175,2551.171118070651,2.8248213898489145,0.0005384768803809881
0.9600000000000006,0.01,8.203290442622587,107.53964585571299,1238.508354367007,1,162.53817048667037,21.079045240970697,196.01185286822184,2569.7734464295713,18.994089928529167,2550.779356501042,2.8253598667292956,0.0005444773690783941
0.9700000000000006,0.01,8.288316421172622,107.4684210714277,1251.345323325866,1,162.53817048667037,21.297526649260448,198.17474228178415,2569.7734464295713,19.389872736551403,2550.38357369302,2.825904344098374,0.0005504853952271782
0.9800000000000006,0.01,8.373329206962389,107.3971060279631,1264.1803004810793,1,162.53817048667037,21.515974157642287,200.34035323112101,2569.7734464295713,19.789674269015123,2549.9837721605563,2.8264548294936014,0.0005565009811975585
0.9900000000000007,0.01,8.458328666034408,107.32755754807303,1277.0132656081455,1,162.53817048667037,21.734387421901193,202.5051898918519,2569.7734464295713,20.193491986910587,2549.579954442661,2.827011330474799,0.0005625144163662553
1.0000000000000007,0.01,8.54331466451583,107.26798558141545,1289.8441984953408,1,162.53817048667037,21.95276609803962,204.65347586282087,2569.7734464295713,20.60132332622419,2549.172123103347,2.827573844891165,0.0005684818773967246
1.0100000000000007,0.01,8.628287068619274,107.20886101475189,1302.6730789438457,1,162.53817048667037,22.171109842279645,206.80296043093782,2569.7734464295713,21.01316569797296,2548.7602807315984,2.8281423267685617,0.0005744526678637162
1.0200000000000007,0.01,8.713245744643661,107.14969797709095,1315.4998867678682,1,162.53817048667037,22.38941831106506,208.95456295035018,2569.7734464295713,21.429016488239377,2548.344429941332,2.8287167794364256,0.0005804293415287505
1.0300000000000007,0.01,8.798190558975039,107.09047126081518,1328.3246017947731,1,162.53817048667037,22.6076911610636,211.10833573608375,2569.7734464295713,21.848873058206486,2547.9245733713647,2.8292972087779544,0.0005864120437113438
1.0400000000000007,0.01,8.883121378087418,107.03117939093688,1341.1472038652037,1,162.53817048667037,22.82592804916898,213.2642859684476,2569.7734464295713,22.27273274419341,2547.500713685378,2.829883620821666,0.000592400794356799
1.0500000000000007,0.01,8.968038068543597,106.97182212778971,1353.9676728332088,1,162.53817048667037,23.04412863250308,215.42241848488206,2569.7734464295713,22.700592857691067,2547.0728535718804,2.8304760216160227,0.0005983956069024502
1.0600000000000007,0.01,9.052940496995994,106.91239929569977,1366.7859885663672,1,162.53817048667037,23.26229256841806,217.5827380328347,2569.7734464295713,23.132450685398332,2546.640995744173,2.831074417222925,0.0006043964945356519
1.0700000000000007,0.01,9.137828530187466,106.85291072131638,1379.6021309459134,1,162.53817048667037,23.48041951449849,219.7452493899571,2569.7734464295713,23.56830348925843,2546.2051429403127,2.8316788137174607,0.0006104034705276586
1.0800000000000007,0.01,9.222702034952142,106.79335623032112,1392.4160798668609,1,162.53817048667037,23.69850912856346,221.90995737087718,2569.7734464295713,24.00814850649571,2545.7652979230757,2.8322892171879883,0.0006164165482524367
1.0900000000000007,0.01,9.307560878216245,106.73373564724186,1405.2278152381261,1,162.53817048667037,23.916561068668678,224.07686682787545,2569.7734464295713,24.4519829496527,2545.3214634799187,2.8329056337362406,0.000622435741188543
1.1000000000000008,0.01,9.392404926998909,106.67404879543346,1418.0373169826548,1,162.53817048667037,24.134574993108625,226.2459826512349,2569.7734464295713,24.899804006627498,2544.8736424229437,2.833528069477429,0.000628461062920097
1.1100000000000008,0.01,9.477234048413006,106.61429549706752,1430.8445650375447,1,162.53817048667037,24.352550560418656,228.4173097695748,2569.7734464295713,25.35160884071146,2544.42183758886,2.834156530540349,0.0006344925271377079
1.1200000000000008,0.01,9.562048109665968,106.5544755731225,1443.6495393541684,1,162.53817048667037,24.570487429377064,230.59085315018686,2569.7734464295713,25.807394590627265,2543.966051838944,2.8347910230674866,0.000640530147639408
1.1300000000000008,0.01,9.6468469780606,106.49458884337389,1456.4522198982995,1,162.53817048667037,24.78838525900726,232.7666177993756,2569.7734464295713,26.26715837056722,2543.506288059004,2.835431553215126,0.0006465739383315988
1.1400000000000008,0.01,9.7316305209959,106.43463512638401,1469.2525866502333,1,162.53817048667037,25.006243708579795,234.94460876280124,2569.7734464295713,26.730897270231917,2543.0425491593396,2.8360781271534576,0.0006526239132300034
1.1500000000000008,0.01,9.816398605967878,106.37461423949203,1482.0506196049123,1,162.53817048667037,25.22406243761452,237.1248311258268,2569.7734464295713,27.19860835486922,2542.5748380747023,2.8367307510666877,0.00065868008646063
1.1600000000000008,0.01,9.901151100570369,106.31452599880367,1494.8462987720482,1,162.53817048667037,25.441841105882656,239.30729001386834,2569.7734464295713,27.670288665313546,2542.103157764258,2.8373894311531482,0.0006647424722607453
1.1700000000000008,0.01,9.985887872495844,106.25437021918084,1507.6396041762441,1,162.53817048667037,25.659579373408857,241.49199059274872,2569.7734464295713,28.145935218025443,2541.627511211546,2.838054173625409,0.0006708110849798576
1.1800000000000008,0.01,10.07060878953623,106.19414671423127,1520.4305158571192,1,162.53817048667037,25.877276900473362,243.6789380690556,2569.7734464295713,28.62554500513153,2541.1479014244396,2.838724984710389,0.00067688593908071
1.1900000000000008,0.01,10.155313719583711,106.13385529629781,1533.2190138694289,1,162.53817048667037,26.094933347614013,245.86813769050246,2569.7734464295713,29.10911499446466,2540.6643314351068,2.8394018706494695,0.0006829670491402847
1.2000000000000008,0.01,10.240002530631548,106.07349577644797,1546.0050782831888,1,162.53817048667037,26.31254837562839,248.0595947462938,2569.7734464295713,29.596642129604533,2540.176804299967,2.8400848376986096,0.0006890544298508161
1.2100000000000009,0.01,10.32467509077488,106.01306796446295,1558.7886891837964,1,162.53817048667037,26.530121645575846,250.25331456749382,2569.7734464295713,30.088123329918478,2539.685323099653,2.8407738921284604,0.0006951480960208161
1.2200000000000009,0.01,10.409331268211535,105.95257166882689,1571.5698266721522,1,162.53817048667037,26.74765281877961,252.44930252739906,2569.7734464295713,30.583555490602592,2539.189890938969,2.841469040224481,0.0007012480625761085
1.2300000000000009,0.01,10.493970931242833,105.89200669671581,1584.3484708647813,1,162.53817048667037,26.96514155682883,254.64756404191496,2569.7734464295713,31.082935482723258,2538.690510946848,2.842170288287057,0.0007073543445608749
1.2400000000000009,0.01,10.578593948274394,105.8313728539865,1597.1246018939569,1,162.53817048667037,27.18258752158068,256.84810456993665,2569.7734464295713,31.58626015325881,2538.1871862763123,2.8428776426316182,0.000713466957138713
1.2500000000000009,0.01,10.663200187816937,105.7706699451653,1609.898199907819,1,162.53817048667037,27.39999037516239,259.05092961373293,2569.7734464295713,32.0935263251417,2537.6799201044296,2.843591109588757,0.0007195859155937025
1.260000000000001,0.01,10.747789518487085,105.70989777343675,1622.6692450704963,1,162.53817048667037,27.6173497799733,261.25604471933474,2569.7734464295713,32.604730797300824,2537.1687156322705,2.8443106955043507,0.0007257112353314854
1.270000000000001,0.01,10.83236180900816,105.64905614063215,1635.4377175622274,1,162.53817048667037,27.834665398686948,263.4634554769284,2569.7734464295713,33.119870344704154,2536.6535760848674,2.8450364067396823,0.0007318429318803566
1.280000000000001,0.01,10.91691692821099,105.58814484721793,1648.2035975794806,1,162.53817048667037,28.051936894253096,265.67316752125146,2569.7734464295713,33.638941718401796,2536.1345047111695,2.8457682496715626,0.0007379810208923652
1.290000000000001,0.01,11.001454745034696,105.52716369228396,1660.966865335076,1,162.53817048667037,28.269163929899797,267.8851865319944,2569.7734464295713,34.161941645569215,2535.611504784002,2.846506230692455,0.0007441255181444289
1.300000000000001,0.01,11.085975128527496,105.46611247353174,1673.7275010583026,1,162.53817048667037,28.48634616913541,270.0995182342051,2569.7734464295713,34.68886682955083,2535.0845796000203,2.8472503562105995,0.0007502764395394587
1.310000000000001,0.01,11.170477947847496,105.4049909872624,1686.4854849950423,1,162.53817048667037,28.7034832757507,272.316168398699,2569.7734464295713,35.21971394990391,2534.5537324796674,2.848000632650139,0.0007564338011074973
1.320000000000001,0.01,11.254963072263486,105.34379902836464,1699.240797407885,1,162.53817048667037,28.920574913820786,274.53514284247234,2569.7734464295713,35.754479662442726,2534.0189667671284,2.8487570664512463,0.0007625976190068676
1.330000000000001,0.01,11.339430371155723,105.28253639030252,1711.993418576252,1,162.53817048667037,29.137620747707278,276.756447429121,2569.7734464295713,36.29316059928303,2533.4802858302883,2.849519664070253,0.0007687679095253361
1.340000000000001,0.01,11.423879714016733,105.22120286510312,1724.7433287965134,1,162.53817048667037,29.35462044206022,278.98008806926265,2569.7734464295713,36.83575336888683,2532.9376930606845,2.850288431979778,0.0007749446890812852
1.350000000000001,0.01,11.50831097045209,105.15979824334401,1737.4905083821066,1,162.53817048667037,29.571573661820146,281.2060707209644,2569.7734464295713,37.382254556107505,2532.391191873464,2.8510633766688596,0.0007811279742249012
1.360000000000001,0.01,11.592724010181206,105.09832231414073,1750.2349376636573,1,162.53817048667037,29.788480072220146,283.43440139017497,2569.7734464295713,37.93266072223505,2531.840785707336,2.8518445046430845,0.0007873177816393749
1.370000000000001,0.01,11.677118703038117,105.03677486513396,1762.976596989096,1,162.53817048667037,30.005339338787813,285.66508613116054,2569.7734464295713,38.486968405041864,2531.2864780245295,2.852631822424724,0.0007935141281421125
1.380000000000001,0.01,11.761494918972268,104.97515568247671,1775.7154667237764,1,162.53817048667037,30.222151127347292,287.8981310469465,2569.7734464295713,39.04517411882863,2530.728272310743,2.853425336552866,0.0007997170306859626
1.390000000000001,0.01,11.845852528049292,104.9134645508212,1788.4515272505955,1,162.53817048667037,30.438915104021284,290.13354228976345,2569.7734464295713,39.607274354470555,2530.166172075101,2.8542250535835523,0.0008059265063604541
1.400000000000001,0.01,11.930191400451795,104.85170125330582,1801.1847589701104,1,162.53817048667037,30.655630935233095,292.3713260614984,2569.7734464295713,40.17326557946393,2529.6001808501073,2.8550309800899125,0.0008121425723930511
1.410000000000001,0.01,12.014511406480132,104.78986557154171,1813.9151423006545,1,162.53817048667037,30.872298287708556,294.6114886141499,2569.7734464295713,40.74314423797289,2529.0303021915984,2.8558431226623058,0.0008183652461504164
1.420000000000001,0.01,12.098812416553185,104.7279572855994,1826.642657678456,1,162.53817048667037,31.08891682847807,296.85403625028925,2569.7734464295713,41.31690675087661,2528.4565396786948,2.856661487908456,0.0008245945451396924
1.430000000000001,0.01,12.183094301209142,104.66597617399516,1839.3672855577572,1,162.53817048667037,31.30548622487862,299.09897532352676,2569.7734464295713,41.89454951581665,2527.8788969137545,2.8574860824535957,0.0008308304870097966
1.440000000000001,0.01,12.267356931106267,104.6039220136772,1852.0890064109276,1,162.53817048667037,31.522006144555736,301.3463122389824,2569.7734464295713,42.4760689072446,2527.2973775223268,2.8583169129406056,0.000837073089552729
1.450000000000001,0.01,12.351600177023679,104.54179458001191,1864.8078007285833,1,162.53817048667037,31.738476255465475,303.5960534537617,2569.7734464295713,43.06146127647013,2526.711985153101,2.8591539860301585,0.0008433223707048937
1.460000000000001,0.01,12.435823909862115,104.47959364676967,1877.5236490197028,1,162.53817048667037,31.95489622587643,305.84820547743794,2569.7734464295713,43.65072295170916,2526.122723477862,2.8599973084008634,0.0008495783485484387
1.470000000000001,0.01,12.52002800064471,104.41731898611076,1890.2365318117427,1,162.53817048667037,32.17126572437168,308.1027748725381,2569.7734464295713,44.24385023813248,2525.529596191439,2.8608468867494117,0.0008558410413126059
1.480000000000001,0.01,12.604212320517759,104.3549703685709,1902.9464296507545,1,162.53817048667037,32.38758441985078,310.3597682550357,2569.7734464295713,44.8408394179145,2524.9326070116567,2.8617027277907243,0.0008621104673750993
1.490000000000001,0.01,12.68837674075148,104.29254756304675,1915.6533231014992,1,162.53817048667037,32.60385198153174,312.61919229484846,2569.7734464295713,45.441686750282315,2524.331759679289,2.8625648382580993,0.000868386645263468
1.500000000000001,0.01,12.772521132740788,104.23005033678128,1928.3571927475646,1,162.53817048667037,32.82006807895296,314.88105371634106,2569.7734464295713,46.04638847156524,2523.7270579580063,2.8634332249033627,0.000874669593656503
1.5100000000000011,0.01,12.856645368006054,104.16747845534884,1941.0580191914787,1,162.53817048667037,33.03623238197521,317.14535929883453,2569.7734464295713,46.65494079524422,2523.118505634327,2.8643078944970193,0.0008809593313856515
1.5200000000000011,0.01,12.940749318193864,104.10483168264022,1953.755783054825,1,162.53817048667037,33.2523445607836,319.4121158771204,2569.7734464295713,47.267339912002036,2522.506106517569,2.8651888538284047,0.0008872558774364456
1.5300000000000011,0.01,13.024832855077783,104.04210978084744,1966.450464978359,1,162.53817048667037,33.4684042858895,321.68133034198155,2569.7734464295713,47.88358198977328,2521.889864439798,2.8660761097058414,0.0008935592509499488
1.5400000000000011,0.01,13.10889585055911,103.97931251044834,1979.14204562212,1,162.53817048667037,33.68441122813253,323.9530096407183,2569.7734464295713,48.50366317379498,2521.2697832557765,2.8669696689567914,0.0008998694712242175
1.5500000000000012,0.01,13.192938176667635,103.91643963019114,1991.8305056655472,1,162.53817048667037,33.90036505868246,326.2271607776802,2569.7734464295713,49.12757958665728,2520.645866842914,2.8678695384280157,0.0009061865577157783
1.5600000000000012,0.01,13.2769597055624,103.85349089707869,2004.5158258075933,1,162.53817048667037,34.1162654490412,328.5037908148051,2569.7734464295713,49.75532732835455,2520.0181191012166,2.8687757249857313,0.0009125105300411253
1.5700000000000012,0.01,13.36096030953244,103.7904660663526,2017.1979867668376,1,162.53817048667037,34.33211207104466,330.7829068721626,2569.7734464295713,50.38690247633659,2519.3865439532346,2.8696882355157722,0.0009188414079782294
1.5800000000000012,0.01,13.444939860997547,103.72736489147718,2029.8769692816,1,162.53817048667037,34.54790459686476,333.0645161285054,2569.7734464295713,51.02230108556029,2518.751145344011,2.8706070769237506,0.0009251792114680705
1.5900000000000012,0.01,13.528898232509015,103.66418712412322,2042.5527541100544,1,162.53817048667037,34.76364269901132,335.3486258218257,2569.7734464295713,51.66151918854146,2518.1119272410297,2.8715322561352186,0.0009315239606161826
1.6000000000000012,0.01,13.612835296750383,103.60093251415151,2055.2253220303414,1,162.53817048667037,34.979326050333995,337.63524324991903,2569.7734464295713,52.30455279540686,2517.4688936341645,2.872463780095835,0.0009378756756942196
1.6100000000000012,0.01,13.696750926538188,103.53760080959624,2067.8946538406803,1,162.53817048667037,35.19495432402416,339.9243757709534,2569.7734464295713,52.95139789394668,2516.8220485356246,2.873401655771529,0.0009442343771415374
1.6200000000000012,0.01,13.780644994822708,103.47419175664824,2080.560730359482,1,162.53817048667037,35.41052719361685,342.21603080404554,2569.7734464295713,53.602050449667125,2516.171395979904,2.8743458901486707,0.0009506000855667932
1.6300000000000012,0.01,13.864517374688704,103.41070509963792,2093.2235324254625,1,162.53817048667037,35.62604433299269,344.5102158298448,2569.7734464295713,54.256506405843375,2515.516940023728,2.8752964902342373,0.0009569728217495689
1.6400000000000012,0.01,13.948367939356162,103.3471405810181,2105.8830408977524,1,162.53817048667037,35.84150541637976,346.80693839112195,2569.7734464295713,54.91476168357272,2514.8586847459987,2.876253463055987,0.0009633526066420054
1.6500000000000012,0.01,14.032196562181028,103.28349794134662,2118.5392366560104,1,162.53817048667037,36.05691011835551,349.1062060933661,2569.7734464295713,55.576812181827954,2514.1966342477435,2.877216815662629,0.0009697394613704614
1.6600000000000013,0.01,14.116003116655953,103.21977691926872,2131.1921006005336,1,162.53817048667037,36.27225811384866,351.40802660538856,2569.7734464295713,56.24265377751118,2513.53079265206,2.8781865551239996,0.0009761334072371904
1.6700000000000013,0.01,14.199787476411021,103.15597725149928,2143.841613652368,1,162.53817048667037,36.48754907814106,353.7124076599327,2569.7734464295713,56.91228232550766,2512.861164104064,2.879162688531237,0.0009825344657220351
1.6800000000000013,0.01,14.28354951521449,103.09209867280472,2156.4877567534213,1,162.53817048667037,36.702782686869625,356.0193570542926,2569.7734464295713,57.585693658740105,2512.187752770831,2.880145222996959,0.000988942658484146
1.6900000000000013,0.01,14.367289106973518,103.0281409159849,2169.1305108665724,1,162.53817048667037,36.91795861602821,358.3288826509375,2569.7734464295713,58.26288358822312,2511.510562841348,2.881134165655443,0.0009953580073637151
1.7000000000000013,0.01,14.451006125734896,102.96410371185462,2181.7698569757804,1,162.53817048667037,37.13307654196941,360.6409923781442,2569.7734464295713,58.943847903117934,2510.8295985264535,2.882129523662807,0.0010017805343837337
1.7100000000000013,0.01,14.534700445685777,102.89998678922494,2194.4057760861965,1,162.53817048667037,37.348136141406535,362.95569423063716,2569.7734464295713,59.62858237078735,2510.144864058784,2.8831313041971907,0.0010082102617517698
1.7200000000000013,0.01,14.618371941154404,102.83578987488434,2207.0382492242743,1,162.53817048667037,37.56313709141545,365.27299627023643,2569.7734464295713,60.31708273685111,2509.45636369272,2.8841395144589423,0.001014647211861768
1.7300000000000013,0.01,14.702020486610827,102.77151269357968,2219.6672574378745,1,162.53817048667037,37.778079069436366,367.5929066265114,2569.7734464295713,61.009344725241185,2508.76410170433,2.8851541616708043,0.001021091407295865
1.7400000000000013,0.01,14.785645956667638,102.7071549679968,2232.29278179638,1,162.53817048667037,37.99296175327577,369.9154334974447,2569.7734464295713,61.70536403825774,2508.0680823913135,2.8861752530781,0.0010275428708262353
1.7500000000000013,0.01,14.869248226080682,102.64271641874102,2244.914803390802,1,162.53817048667037,38.2077848211083,372.2405851501035,2569.7734464295713,62.40513635662495,2507.3683100729463,2.887202795948926,0.0010340016254169542
1.7600000000000013,0.01,14.95282716974978,102.5781967643173,2257.5333033338875,1,162.53817048667037,38.422547951478485,374.56836992131736,2569.7734464295713,63.10865733954733,2506.664789090024,2.888236797574343,0.0010404676942258816
1.7700000000000014,0.01,15.036382662719447,102.51359572111028,2270.1482627602295,1,162.53817048667037,38.6372508233027,376.89879621836604,2569.7734464295713,63.81592262476624,2505.957523804805,2.8892772652685688,0.0010469411006065724
1.7800000000000014,0.01,15.119914580179607,102.44891300336401,2282.7596628263755,1,162.53817048667037,38.85189311587095,379.23187251967437,2569.7734464295713,64.52692782861654,2505.246518600955,2.890324206369175,0.0010534218681102067
1.7900000000000014,0.01,15.203422797466306,102.38414832316141,2295.3674847109323,1,162.53817048667037,39.06647450884872,381.5676073755167,2569.7734464295713,65.24166854608373,2504.5317778834874,2.8913776282372856,0.0010599100204875464
1.8000000000000014,0.01,15.286907190062422,102.31930139040358,2307.9717096146755,1,162.53817048667037,39.28099468227877,383.90600940872815,2569.7734464295713,65.96014035086094,2503.8133060787104,2.892437538257773,0.0010664055816909115
