ay_g,ax_g,roll_deg,pitch_deg,ground_z_in,worst_order,worst_point,worst_min_z_in,worst_clearance_in,worst_clearance_mm,touches_ground,roll_then_pitch_clearance_in,pitch_then_roll_clearance_in
-0.3125,-0.7,-0.16055553040583262,-0.4995503304089206,-3.143600000000001,pitch_then_roll,floor_2,-1.6490225801191412,1.49457741988086,37.96226646497384,False,1.4945818793516317,1.49457741988086
-0.3125,-0.6499999999999999,-0.16055553040583262,-0.46386816395114056,-3.143600000000001,pitch_then_roll,floor_2,-1.6324614492347105,1.5111385507652906,38.382919189438375,False,1.5111423354056361,1.5111385507652906
-0.3125,-0.5999999999999999,-0.16055553040583262,-0.42818599749336045,-3.143600000000001,pitch_then_roll,floor_2,-1.6158974245963518,1.5277025754036493,38.80364541525269,False,1.5277057400277325,1.5277025754036493
-0.3125,-0.5499999999999998,-0.16055553040583262,-0.3925038310355804,-3.143600000000001,pitch_then_roll,floor_2,-1.5993305126283244,1.5442694873716767,39.22444497924059,False,1.5442720867939013,1.5442694873716767
-0.3125,-0.5,-0.16055553040583262,-0.35682166457780046,-3.143600000000001,pitch_then_roll,floor_2,-1.5827607197560094,1.5608392802439917,39.64531771819738,False,1.5608413692789833,1.5608392802439917
-0.3125,-0.44999999999999996,-0.16055553040583262,-0.3211394981200204,-3.143600000000001,pitch_then_roll,floor_2,-1.5661880524059009,1.5774119475941002,40.06626346889014,False,1.577413581056681,1.5774119475941002
-0.3125,-0.3999999999999999,-0.16055553040583262,-0.2854573316622403,-3.143600000000001,pitch_then_roll,floor_2,-1.54961251700561,1.593987482994391,40.48728206805753,False,1.5939887156995587,1.593987482994391
-0.3125,-0.34999999999999987,-0.16055553040583262,-0.24977516520446022,-3.143600000000001,pitch_then_roll,floor_2,-1.5330341199838577,1.6105658800161433,40.90837335241004,False,1.6105667667790504,1.6105658800161433
-0.3125,-0.2999999999999998,-0.16055553040583262,-0.21409299874668014,-3.143600000000001,pitch_then_roll,floor_2,-1.5164528677704818,1.6271471322295192,41.32953715862978,False,1.6271477278654567,1.6271471322295192
-0.3125,-0.25,-0.16055553040583262,-0.17841083228890023,-3.143600000000001,pitch_then_roll,floor_2,-1.4998687667964181,1.643731233203583,41.75077332337101,False,1.643731592527951,1.643731233203583
-0.3125,-0.19999999999999996,-0.16055553040583262,-0.14272866583112015,-3.143600000000001,pitch_then_roll,floor_2,-1.4832818234937126,1.6603181765062884,42.17208168325973,False,1.6603183543345787,1.6603181765062884
-0.3125,-0.1499999999999999,-0.16055553040583262,-0.10704649937334007,-3.143600000000001,pitch_then_roll,floor_2,-1.4666920442955136,1.6769079557044875,42.59346207489398,False,1.6769080068522646,1.6769079557044875
-0.3125,-0.09999999999999987,-0.16055553040583262,-0.07136433291555999,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.4532331732583885,1.6903668267416125,42.93531739923696,False,1.6903670348330735,1.6903668267416125
-0.3125,-0.04999999999999982,-0.16055553040583262,-0.03568216645777992,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.4607106112297434,1.6828893887702576,42.74539047476454,False,1.6828894554639628,1.6828893887702576
-0.3125,0.0,-0.16055553040583262,0.0,-3.143600000000001,roll_then_pitch,rear_wing_thing,-1.4681852419481602,1.6754147580518408,42.55553485451676,False,1.6754147580518408,1.6754147580518413
-0.3125,0.050000000000000266,-0.16055553040583262,0.03568216645778024,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.4756570625146463,1.6679429374853547,42.36575061212801,False,1.6679429454957244,1.6679429374853547
-0.3125,0.10000000000000009,-0.16055553040583262,0.07136433291556016,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.4831260700312998,1.6604739299687012,42.17603782120501,False,1.6604740206935134,1.6604739299687012
-0.3125,0.1499999999999999,-0.16055553040583262,0.10704649937334007,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.4905922616013156,1.6530077383986854,41.98639655532661,False,1.6530079865419847,1.6530077383986854
-0.3125,0.20000000000000018,-0.16055553040583262,0.14272866583112032,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.4980556343289702,1.645544365671031,41.79682688804418,False,1.6455448459367954,1.645544365671031
-0.3125,0.25,-0.16055553040583262,0.17841083228890023,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.505516185319642,1.6380838146803591,41.60732889288112,False,1.63808460177248,1.6380838146803591
-0.3125,0.30000000000000027,-0.16055553040583262,0.21409299874668047,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5129739116797976,1.6306260883202035,41.417902643333164,False,1.6306272569424518,1.6306260883202035
-0.3125,0.3500000000000001,-0.16055553040583262,0.2497751652044604,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5204288105170032,1.6231711894829979,41.22854821286814,False,1.6231728143389965,1.6231711894829979
-0.3125,0.40000000000000036,-0.16055553040583262,0.28545733166224063,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5278808789399227,1.6157191210600783,41.039265674925986,False,1.6157212768532743,1.6157191210600783
-0.3125,0.4500000000000002,-0.16055553040583262,0.3211394981200205,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5353301140583127,1.6082698859416884,40.85005510291888,False,1.6082726473753217,1.6082698859416884
-0.3125,0.5,-0.16055553040583262,0.35682166457780046,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5427765129830333,1.6008234870169677,40.66091657023098,False,1.600826928794044,1.6008234870169677
-0.3125,0.5500000000000003,-0.16055553040583262,0.3925038310355807,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.550220072826043,1.5933799271739582,40.471850150218536,False,1.593384123997219,1.5933799271739582
-0.3125,0.6000000000000001,-0.16055553040583262,0.4281859974933606,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.557660790700401,1.5859392092996,40.28285591620984,False,1.5859442358714952,1.5859392092996
-0.3125,0.6500000000000004,-0.16055553040583262,0.46386816395114083,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5650986637202675,1.5785013362797335,40.09393394150523,False,1.5785072673023892,1.5785013362797335
-0.3125,0.7000000000000002,-0.16055553040583262,0.4995503304089208,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5725336890009074,1.5710663109990937,39.90508429937697,False,1.5710732211742853,1.5710663109990937
-0.3125,0.75,-0.16055553040583262,0.5352324968667007,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5799658636586948,1.5636341363413062,39.71630706306917,False,1.5636421003704326,1.5636341363413062
-0.3125,0.8000000000000003,-0.16055553040583262,0.5709146633244809,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5873951848111,1.556204815188901,39.527602305798084,False,1.556213907772948,1.556204815188901
-0.3125,0.8500000000000001,-0.16055553040583262,0.6065968297822608,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.5948216495767062,1.5487783504232948,39.33897010075169,False,1.548788646262813,1.5487783504232948
-0.3125,0.9000000000000004,-0.16055553040583262,0.642278996240041,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6022452550752049,1.5413547449247962,39.15041052108982,False,1.54136631871987,1.5413547449247962
-0.3125,0.9500000000000002,-0.16055553040583262,0.677961162697821,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6096659984273924,1.5339340015726086,38.96192363994426,False,1.5339469280228242,1.5339340015726086
-0.3125,1.0,-0.16055553040583262,0.7136433291556009,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6170838767551774,1.5265161232448237,38.77350953041852,False,1.5265304770492447,1.5265161232448237
-0.3125,1.0500000000000003,-0.16055553040583262,0.7493254956133811,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6244988871815829,1.5191011128184182,38.58516826558782,False,1.5191169686755552,1.5191011128184182
-0.3125,1.1,-0.16055553040583262,0.785007662071161,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.631911026830736,1.511688973169265,38.39689991849933,False,1.5117064057770424,1.511688973169265
-0.3125,1.1500000000000004,-0.16055553040583262,0.8206898285289413,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6393202928278883,1.5042797071721128,38.20870456217166,False,1.504298791227848,1.5042797071721128
-0.3125,1.2000000000000002,-0.16055553040583262,0.8563719949867212,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6467266822993953,1.4968733177006057,38.02058226959538,False,1.4968941279009735,1.4968733177006057
-0.3125,1.25,-0.16055553040583262,0.8920541614445011,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6541301923727336,1.4894698076272674,37.83253311373259,False,1.4894924186682728,1.4894698076272674
-0.3125,1.3000000000000003,-0.16055553040583262,0.9277363279022813,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6615308201765004,1.4820691798235006,37.644557167516915,False,1.482093666400453,1.4820691798235006
-0.3125,1.35,-0.16055553040583262,0.9634184943600613,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.668928562840399,1.4746714371596021,37.45665450385389,False,1.4746978739670782,1.4746714371596021
-0.3125,1.4000000000000004,-0.16055553040583262,0.9991006608178415,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6763234174952628,1.4672765825047382,37.26882519562035,False,1.4673050442365616,1.4672765825047382
-0.3125,1.4500000000000002,-0.16055553040583262,1.0347828272756214,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6837153812730405,1.4598846187269605,37.08106931566479,False,1.4599151800761687,1.4598846187269605
-0.3125,1.5,-0.16055553040583262,1.0704649937334014,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6911044513068032,1.4524955486931979,36.893386936807225,False,1.4525282843520158,1.4524955486931979
-0.3125,1.5500000000000003,-0.16055553040583262,1.1061471601911816,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.6984906247307436,1.4451093752692574,36.70577813183914,False,1.4451443599290643,1.4451093752692574
-0.3125,1.6,-0.16055553040583262,1.1418293266489614,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.7058738986801791,1.437726101319822,36.51824297352348,False,1.4377634096711267,1.437726101319822
-0.3125,1.6500000000000004,-0.16055553040583262,1.1775114931067419,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.7132542702915488,1.4303457297084523,36.330781534594685,False,1.4303854364408615,1.4303457297084523
-0.3125,1.7000000000000002,-0.16055553040583262,1.2131936595645216,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.7206317367024213,1.4229682632975797,36.14339388775852,False,1.423010443099769,1.4229682632975797
-0.3125,1.75,-0.16055553040583262,1.2488758260223016,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.7280062950514892,1.4155937049485119,35.9560801056922,False,1.4156384325082003,1.4155937049485119
-0.3125,1.8000000000000003,-0.16055553040583262,1.2845579924800818,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.7353779424785727,1.4082220575214284,35.76884026104428,False,1.408269407525344,1.4082220575214284
-0.3125,1.85,-0.16055553040583262,1.3202401589378618,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.7427466761246246,1.4008533238753764,35.58167442643456,False,1.4009033710092318,1.4008533238753764
-0.3125,1.9000000000000004,-0.16055553040583262,1.355922325395642,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.7501124931317213,1.3934875068682797,35.394582674454306,False,1.3935403258167396,1.3934875068682797
-0.3125,1.9500000000000002,-0.16055553040583262,1.3916044918534218,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.7574753906430796,1.3861246093569215,35.207565077665805,False,1.3861802748035785,1.3861246093569215
-0.3125,2.0,-0.16055553040583262,1.4272866583112018,-3.143600000000001,pitch_then_roll,rear_wing_thing,-1.7648353658030396,1.3787646341969615,35.02062170860282,False,1.3788232208243025,1.3787646341969615
-0.25,-2.0,-0.1284444243246661,-1.4272866583112018,-3.143600000000001,pitch_then_roll,floor_2,-2.050317703831667,1.0932822961683342,27.769370322675687,False,1.0933157074864637,1.0932822961683342
-0.25,-1.95,-0.1284444243246661,-1.3916044918534218,-3.143600000000001,pitch_then_roll,floor_2,-2.03383403843768,1.1097659615623212,28.188055423682957,False,1.109797682608952,1.1097659615623212
-0.25,-1.9,-0.1284444243246661,-1.3559223253956416,-3.143600000000001,pitch_then_roll,floor_2,-2.0173473126559327,1.1262526873440684,28.606818258539334,False,1.126282761958671,1.1262526873440684
-0.25,-1.85,-0.1284444243246661,-1.3202401589378618,-3.143600000000001,pitch_then_roll,floor_2,-2.000857532880699,1.142742467119302,29.02565866483027,False,1.1427709391419825,1.142742467119302
-0.25,-1.8,-0.1284444243246661,-1.2845579924800816,-3.143600000000001,pitch_then_roll,floor_2,-1.9843647055074487,1.1592352944925524,29.44457648011083,False,1.1592622077640442,1.1592352944925524
-0.25,-1.75,-0.1284444243246661,-1.2488758260223016,-3.143600000000001,pitch_then_roll,floor_2,-1.9678688369328214,1.1757311630671796,29.86357154190636,False,1.1757565614288161,1.1757311630671796
-0.25,-1.7,-0.1284444243246661,-1.2131936595645216,-3.143600000000001,pitch_then_roll,floor_2,-1.9513699335546444,1.1922300664453567,30.282643687712056,False,1.1922539937390608,1.1922300664453567
-0.25,-1.65,-0.1284444243246661,-1.1775114931067414,-3.143600000000001,pitch_then_roll,floor_2,-1.9348680017719189,1.2087319982280822,30.701792754993285,False,1.208754498296348,1.2087319982280822
-0.25,-1.6,-0.1284444243246661,-1.1418293266489614,-3.143600000000001,pitch_then_roll,floor_2,-1.918363047984823,1.225236952015178,31.12101858118552,False,1.2252580687010521,1.225236952015178
-0.25,-1.55,-0.1284444243246661,-1.1061471601911814,-3.143600000000001,pitch_then_roll,floor_2,-1.9018550785947004,1.2417449214053007,31.540321003694636,False,1.2417646985523652,1.2417449214053007
-0.25,-1.5,-0.1284444243246661,-1.0704649937334014,-3.143600000000001,pitch_then_roll,floor_2,-1.8853441000040747,1.2582558999959264,31.959699859896528,False,1.2582743814482855,1.2582558999959264
-0.25,-1.45,-0.1284444243246661,-1.0347828272756212,-3.143600000000001,pitch_then_roll,floor_2,-1.8688301186166263,1.2747698813833748,32.37915498713772,False,1.2747871109856321,1.2747698813833748
-0.25,-1.4,-0.1284444243246661,-0.9991006608178412,-3.143600000000001,pitch_then_roll,floor_2,-1.8523131408372095,1.2912868591627915,32.7986862227349,False,1.29130288076004,1.2912868591627915
-0.25,-1.35,-0.1284444243246661,-0.9634184943600613,-3.143600000000001,pitch_then_roll,floor_2,-1.8357931730718335,1.3078068269281675,33.21829340397545,False,1.3078216843659662,1.3078068269281675
-0.25,-1.2999999999999998,-0.1284444243246661,-0.9277363279022811,-3.143600000000001,pitch_then_roll,floor_2,-1.8192702217276673,1.3243297782723338,33.63797636811728,False,1.3243435153966923,1.3243297782723338
-0.25,-1.25,-0.1284444243246661,-0.8920541614445011,-3.143600000000001,pitch_then_roll,floor_2,-1.8027442932130442,1.3408557067869569,34.0577349523887,False,1.3408683674443225,1.3408557067869569
-0.25,-1.2,-0.1284444243246661,-0.8563719949867211,-3.143600000000001,pitch_then_roll,floor_2,-1.7862153939374452,1.3573846060625558,34.47756899398892,False,1.3573962340997898,1.3573846060625558
-0.25,-1.15,-0.1284444243246661,-0.820689828528941,-3.143600000000001,pitch_then_roll,floor_2,-1.769683530311505,1.373916469688496,34.8974783300878,False,1.373927108952862,1.373916469688496
