Fz,slipRatio,slipAngle_deg,Fx,Fy,ax_g,ay_g
200,-0.14,4.400000000000002,-4.728731944822743,25.91148646918177,-0.0015604983967346885,0.008550882892916112
200,-0.14,4.600000000000001,-4.757553563479466,26.035405467595837,-0.0015700096336222769,0.008591776604085728
200,-0.14,4.800000000000001,-4.781448563776496,26.15931505251423,-0.001577895068890883,0.008632667208768218
200,-0.14,5.0,-4.8001728497698055,26.283214820053765,-0.0015840741500089302,0.008673554573680693
200,-0.14,5.199999999999999,-4.813531536715391,26.40710436682522,-0.0015884825643162563,0.008714438565703272
200,-0.14,5.400000000000002,-4.821383655909909,26.53098328993852,-0.0015910737916382935,0.00875531905188079
200,-0.14,5.600000000000001,-4.823645599998284,26.654851187007893,-0.0015918202412498596,0.008796195899424515
200,-0.14,5.800000000000001,-4.820293181982943,26.778707656157067,-0.0015907139313555438,0.00883706897571384
200,-0.14,6.000000000000001,-4.8113622329622325,26.90255229602436,-0.001587766686345516,0.00887793814829798
200,-0.14,6.199999999999999,-4.796947716957985,27.02638470576785,-0.0015830098446854676,0.008918803284897671
200,-0.14,6.400000000000002,-4.777201394898962,27.150204485070443,-0.0015764934880228218,0.008959664253406848
200,-0.14,6.600000000000001,-4.75232812296743,27.27401123414502,-0.0015682852196279094,0.009000520921894335
200,-0.14,6.800000000000001,-4.722580921821892,27.397804553739487,-0.0015584685372198952,0.009041373158605518
200,-0.14,7.0,-4.688255000677904,27.521584045141847,-0.0015471408608921469,0.009082220831964017
200,-0.14,7.200000000000002,-4.649680961055492,27.64534931018526,-0.0015344112903246593,0.009123063810573356
200,-0.14,7.400000000000002,-4.607217435901491,27.769099951253082,-0.0015203981756681877,0.009163901963218623
200,-0.14,7.600000000000001,-4.561243437634613,27.89283557128386,-0.0015052265923718468,0.009204735158868126
200,-0.14,7.800000000000002,-4.512150691190468,28.01655577377639,-0.0014890258110606398,0.009245563266675052
200,-0.14,8.0,-4.4603362146025995,28.14026016279464,-0.0014719268491007551,0.009286386155979104
200,-0.14,8.200000000000003,-4.406195381069844,28.26394834297278,-0.0014540601810570644,0.009327203696308142
200,-0.14,8.400000000000002,-4.350115655555009,28.387619919520098,-0.0014355536717483618,0.00936801575737983
200,-0.14,8.600000000000001,-4.292471149729286,28.511274498225987,-0.0014165307793596123,0.009408822209103258
200,-0.14,8.8,-4.233618086142622,28.634911685464818,-0.0013971090586020073,0.009449622921580567
200,-0.14,9.0,-4.173891210419857,28.758531088200872,-0.0013773989767249006,0.00949041776510857
200,-0.14,9.200000000000003,-4.11360114295947,28.882132313993242,-0.0013575030395669555,0.009531206610180367
200,-0.14,9.400000000000002,-4.053032621903468,29.00571497100069,-0.0013375152117299466,0.009571989327486954
200,-0.14,9.600000000000001,-3.9924435587012783,29.129278667986515,-0.0013175206049114757,0.009612765787918826
200,-0.14,9.8,-3.9320648068934876,29.252823014323376,-0.0012975954016027837,0.009653535862567567
200,-0.14,10.0,-3.872100533310977,29.376347619998135,-0.0012778069775857873,0.00969429942272745
200,-0.14,10.200000000000003,-3.8127290775494456,29.499852095616653,-0.0012582141855627354,0.009735056339897024
200,-0.14,10.400000000000002,-3.754104188766931,29.62333605240858,-0.0012388677633037987,0.009775806485780685
200,-0.14,10.600000000000001,-3.6963565368520297,29.746799102232103,-0.00121981083233797,0.009816549732290254
200,-0.14,10.8,-3.639595406176086,29.870240857578747,-0.0012010794568973224,0.00985728595154655
200,-0.14,11.0,-3.58391049302362,29.99366093157806,-0.0011827032370754584,0.009898015015880947
200,-0.14,11.200000000000003,-3.5293737412123116,30.117058938002344,-0.0011647059145886464,0.009938736797836929
200,-0.14,11.400000000000002,-3.4760411634778947,30.240434491271376,-0.0011471059738393289,0.009979451170171644
200,-0.14,11.600000000000001,-3.423954608298152,30.363787206457054,-0.0011299172249743372,0.01002015800585745
200,-0.14,11.8,-3.3731434425912363,30.48711669928805,-0.0011131493591813367,0.010060857178083438
200,-0.14,12.000000000000002,-3.323626129967431,30.61042258615452,-0.0010968084695175315,0.010101548560256992
200,-0.135,-12.000000000000002,-1.924509183060497,16.19238973129121,-0.0006350948900698718,0.005343546326969978
200,-0.135,-11.8,-1.9352480116838793,16.31907332922115,-0.0006386387417927303,0.0053853523658338835
200,-0.135,-11.6,-1.946226112043627,16.445782483058675,-0.0006422615540414422,0.005427166838238383
200,-0.135,-11.4,-1.9574511061839952,16.57251675529615,-0.0006459658421177792,0.005468989599804398
200,-0.135,-11.2,-1.9689309206920043,16.699275708464576,-0.0006497542218237114,0.005510820506165598
200,-0.135,-11.0,-1.9806738006176963,16.826058905139465,-0.0006536294140551411,0.005552659412970343
200,-0.135,-10.8,-1.9926883240479483,16.952865907946737,-0.000657594249611313,0.00559450617588363
200,-0.135,-10.600000000000001,-2.0049834173577423,17.079696279568623,-0.0006616516742277884,0.005636360650589033
200,-0.135,-10.4,-2.0175683711622177,17.206549582749552,-0.0006658047538406781,0.0056782226927906574
200,-0.135,-10.2,-2.0304528569916886,17.333425380302046,-0.000670056680089459,0.005720092158215077
200,-0.135,-10.0,-2.043646944710331,17.4603232351126,-0.0006744107760652016,0.005761968902613276
200,-0.135,-9.8,-2.0571611206972085,17.587242710147617,-0.0006788705023103743,0.00580385278176261
200,-0.135,-9.6,-2.071006306805537,17.71418336845926,-0.000683439463075468,0.005845743651468736
200,-0.135,-9.4,-2.0851938801126653,17.84114477319136,-0.0006881214128365596,0.0058876413675675605
200,-0.135,-9.200000000000001,-2.099735693468782,17.96812648758532,-0.0006929202630764596,0.00592954578592719
200,-0.135,-9.0,-2.1146440968469187,18.09512807498599,-0.0006978400893302881,0.005971456762449869
200,-0.135,-8.8,-2.129931959489963,18.222149098847584,-0.0007028851384940687,0.00601337415307393
200,-0.135,-8.6,-2.145612692842137,18.34918912273954,-0.0007080598363921982,0.006055297813775735
200,-0.135,-8.4,-2.16170027424225,18.47624771035242,-0.0007133687955963038,0.0060972276005716135
200,-0.135,-8.2,-2.1782092713438534,18.60332442550382,-0.0007188168234839821,0.006139163369519816
200,-0.135,-8.0,-2.1951548672126946,18.730418832144213,-0.0007244089305210479,0.006181104976722445
200,-0.135,-7.8,-2.2125528860343486,18.85753049436287,-0.000730150338745144,0.006223052278327406
200,-0.135,-7.6,-2.230419819343859,18.984658976393725,-0.0007360464904216166,0.006265005130530345
200,-0.135,-7.3999999999999995,-2.2487728526643673,19.11180384262125,-0.0007421030568343582,0.006306963389576584
200,-0.135,-7.199999999999999,-2.267629892412114,19.23896465758634,-0.0007483259471645529,0.0063489269117630665
200,-0.135,-7.0,-2.2870095928902905,19.366140985992185,-0.0007547213173987452,0.006390895553440294
200,-0.135,-6.8,-2.306931383153073,19.493332392710137,-0.000761295579194065,0.006432869171014262
200,-0.135,-6.6,-2.3274154934727154,19.620538442785577,-0.0007680554086124646,0.006474847620948395
200,-0.135,-6.3999999999999995,-2.348482981085769,19.74775870144379,-0.0007750077546170614,0.006516830759765487
200,-0.135,-6.199999999999999,-2.370155754827928,19.874992734095805,-0.000782159847201726,0.0065588184440496305
200,-0.135,-6.000000000000001,-2.392456598189226,20.002240106344267,-0.0007895192049993779,0.0066008105304481484
200,-0.135,-5.8,-2.4154091902305925,20.12950038398929,-0.0007970936421845249,0.0066428068756735304
200,-0.135,-5.6,-2.4390381236972223,20.256773133034297,-0.0008048912744507388,0.00668480733650536
200,-0.135,-5.3999999999999995,-2.4633689195416215,20.384057919691863,-0.0008129205238033128,0.0067268117697922404
200,-0.135,-5.199999999999999,-2.488428036927214,20.511354310389564,-0.0008211901218604869,0.006768820032453727
200,-0.135,-5.0,-2.5142428776192856,20.638661871775806,-0.0008297091113024755,0.006810831981482249
200,-0.135,-4.8,-2.5408417834809165,20.765980170725655,-0.0008384868450451159,0.006852847473945033
200,-0.135,-4.6000000000000005,-2.568254025574223,20.89330877434666,-0.0008475329826432393,0.006894866366986029
200,-0.135,-4.3999999999999995,-2.5965097831183237,21.020647249984677,-0.0008568574833467246,0.006936888517827825
200,-0.135,-4.199999999999999,-2.625640110271285,21.14799516522967,-0.0008664705951384223,0.00697891378377357
200,-0.135,-4.0,-2.655676888380504,21.27535208792154,-0.0008763828389766102,0.007020942022208891
200,-0.135,-3.799999999999999,-2.6866527609806785,21.402717586155905,-0.0008866049873440923,0.007062973090603801
200,-0.135,-3.5999999999999996,-2.7186010484076153,21.530091228289905,-0.0008971480360704507,0.0071050068465146185
200,-0.135,-3.4000000000000004,-2.7515556384368085,21.657472582947996,-0.0009080231682423871,0.007147043147585876
200,-0.135,-3.1999999999999993,-2.7855508488460115,21.78486121902773,-0.0009192417088488812,0.00718908185155223
200,-0.135,-3.0000000000000004,-2.8206212572406444,21.91225670570552,-0.0009308150686229689,0.0072311228162403604
200,-0.135,-2.7999999999999994,-2.8568014928713557,22.03965861244243,-0.0009427546753407958,0.007273165899570884
200,-0.135,-2.5999999999999996,-2.8941259845189817,22.167066508989908,-0.0009550718906227547,0.007315210959560245
200,-0.135,-2.3999999999999986,-2.9326286578322436,22.29447996539558,-0.000967777910053847,0.007357257854322627
200,-0.135,-2.1999999999999997,-2.972342574791734,22.42189855200896,-0.0009808836442055135,0.007399306442071839
200,-0.135,-2.0,-3.0132995072614217,22.549321839487202,-0.0009943995779061103,0.00744135658112321
200,-0.135,-1.799999999999999,-3.0555294359061795,22.676749398800855,-0.0010083356048819078,0.007483408129895494
200,-0.135,-1.5999999999999996,-3.0990599651429345,22.804180801239536,-0.0010227008346888839,0.007525460946912735
200,-0.135,-1.3999999999999986,-3.1439156443097356,22.93161561841771,-0.0010375033686960981,0.007567514890806181
200,-0.135,-1.1999999999999993,-3.190117184955131,23.059053422280325,-0.0010527500417883947,0.007609569820316137
200,-0.135,-1.0,-3.2376805641631186,23.186493785108578,-0.001068446126460441,0.007651625594293876
200,-0.135,-0.7999999999999989,-3.2866160042535246,23.31393627952556,-0.0010845949961142162,0.007693682071703492
200,-0.135,-0.5999999999999996,-3.336926820176135,23.441380478501955,-0.0011011977446949651,0.00773573911162379
200,-0.135,-0.3999999999999986,-3.3886081276175024,23.56882595536171,-0.0011182527603618407,0.007777796573250153
200,-0.135,-0.1999999999999993,-3.4416454074557175,23.696272283787685,-0.001135755251752861,0.007819854315896402
200,-0.135,0.0,-3.4960129259442208,23.823719037827324,-0.0011536967266399373,0.007861912198996679
200,-0.135,0.20000000000000107,-3.551672015105891,23.951165791898283,-0.0011720644244527928,0.007903970082107291
200,-0.135,0.40000000000000036,-3.60856922449323,24.07861212079407,-0.0011908407063532353,0.00794602782490858
200,-0.135,0.6000000000000014,-3.666634363910333,24.20605759968967,-0.0012100024093264332,0.00798808528720678
200,-0.135,0.8000000000000007,-3.7257784670255947,24.333501804147147,-0.0012295201741658475,0.008030142328935855
200,-0.135,1.0,-3.785891718051252,24.460944310121253,-0.0012493577612700927,0.008072198810159362
200,-0.135,1.200000000000001,-3.8468413976852407,24.588384693965025,-0.001269471372796427,0.008114254591072297
200,-0.135,1.4000000000000004,-3.9084699199363606,24.715822532435354,-0.0012898090048060601,0.008156309532002923
200,-0.135,1.6000000000000014,-3.9705930476317124,24.84325740269856,-0.0013103098583752456,0.008198363493414618
200,-0.135,1.8000000000000005,-4.032998390339228,24.97068888233595,-0.0013309038439043633,0.008240416335907708
200,-0.135,2.0,-4.0954443027571585,25.098116549349367,-0.0013515112175825235,0.008282467920221298
200,-0.135,2.200000000000001,-4.15765931259192,25.22553998216673,-0.001372042392585216,0.008324518107235099
200,-0.135,2.4000000000000004,-4.219342212539653,25.352958759647528,-0.0013923979694285534,0.008366566757971238
200,-0.135,2.6000000000000014,-4.280162949041992,25.48037246108838,-0.0014124690292618427,0.008408613733596103
200,-0.135,2.8000000000000007,-4.339764428945499,25.607780666228503,-0.0014321377300716375,0.008450658895422137
200,-0.135,3.0000000000000004,-4.397765342435189,25.7351829552552,-0.001451278238259864,0.008492702104909652
200,-0.135,3.200000000000001,-4.453764065828559,25.862578908809347,-0.0014697580165797617,0.008534743223668644
200,-0.135,3.4000000000000004,-4.507343661391758,25.98996810799085,-0.00148743947409304,0.00857678211346059
200,-0.135,3.600000000000001,-4.558077935130946,26.11735013436409,-0.001504181965262619,0.00861881863620024
200,-0.135,3.8000000000000007,-4.605538450945729,26.24472456996337,-0.001519844104648265,0.008660852653957428
200,-0.135,4.0,-4.649302335424324,26.372090997298333,-0.0015342863425168128,0.008702884028958847
200,-0.135,4.199999999999999,-4.688960647631168,26.499448999359362,-0.0015473737269019099,0.008744912623589838
200,-0.135,4.400000000000002,-4.724127038346186,26.626798159623014,-0.0015589787611838411,0.008786938300396178
200,-0.135,4.600000000000001,-4.754446388450949,26.75413806205734,-0.0015689842547877493,0.008828960922085842
200,-0.135,4.800000000000001,-4.779603099987847,26.881468291127327,-0.0015772860592627158,0.008870980351530796
200,-0.135,5.0,-4.799328717118011,27.008788431800195,-0.0015837955832250382,0.00891299645176874
200,-0.135,5.199999999999999,-4.81340857674359,27.136098069550783,-0.0015884419870872872,0.008955009086004898
200,-0.135,5.400000000000002,-4.821687227016788,27.26339679036683,-0.001591173971185603,0.008997018117613742
200,-0.135,5.600000000000001,-4.824072402329103,27.390684180754334,-0.0015919610875403105,0.009039023410140784
200,-0.135,5.800000000000001,-4.820537401542698,27.517959827742825,-0.0015907945246807515,0.009081024827304293
200,-0.135,6.000000000000001,-4.811121778759633,27.645223318890647,-0.0015876873356015907,0.009123022232997054
200,-0.135,6.199999999999999,-4.795930320439869,27.772474242290244,-0.0015826741002081131,0.009165015491288103
200,-0.135,6.400000000000002,-4.775130347674442,27.899712186573392,-0.0015758100350567548,0.009207004466424463
200,-0.135,6.600000000000001,-4.748947446688967,28.02693674091645,-0.0015671695844060405,0.009248989022832865
200,-0.135,6.800000000000001,-4.717659792558053,28.15414749504559,-0.00155684454702211,0.009290969025121486
200,-0.135,7.0,-4.681591288062354,28.28134403924198,-0.001544941811977088,0.00933294433808165
200,-0.135,7.200000000000002,-4.64110378800694,28.408525964347,-0.0015315807926464316,0.009374914826689553
200,-0.135,7.400000000000002,-4.596588714975607,28.535692861767412,-0.001516890659877968,0.009416880356107974
200,-0.135,7.600000000000001,-4.54845839155249,28.662844323480495,-0.0015010074815941306,0.009458840791687956
200,-0.135,7.800000000000002,-4.497137413890975,28.789979942039253,-0.0014840713760389545,0.00950079599897054
200,-0.135,8.0,-4.443054371553109,28.917099310577452,-0.0014662237792955665,0.009542745843688418
200,-0.135,8.200000000000003,-4.386634180505521,29.0442020228148,-0.0014476049151475104,0.009584690191767647
200,-0.135,8.400000000000002,-4.328291243879538,29.171287673062015,-0.0014283515381052108,0.009626628909329315
200,-0.135,8.600000000000001,-4.268423593895139,29.298355856225918,-0.0014085950002199932,0.009668561862691234
200,-0.135,8.8,-4.2074081041118525,29.425406167814458,-0.001388459671109819,0.00971048891836958
200,-0.135,9.0,-4.1455967995005345,29.552438203941794,-0.0013680617202698172,0.009752409943080588
200,-0.135,9.200000000000003,-4.083314237303457,29.679451561333302,-0.001347508252746779,0.009794324803742196
200,-0.135,9.400000000000002,-4.0208558873915194,29.80644583733059,-0.0013268967746512645,0.009836233367475697
200,-0.135,9.600000000000001,-3.9584874083928114,29.93342062989649,-0.001306314954277449,0.009878135501607396
200,-0.135,9.8,-3.8964446953827165,30.060375537620004,-0.001285840637841026,0.009920031073670229
200,-0.135,10.0,-3.834934565395788,30.187310159721314,-0.0012655420757005699,0.00996191995140543
200,-0.135,10.200000000000003,-3.774135946708896,30.314224096056677,-0.0012454783148252142,0.010003802002764137
200,-0.135,10.400000000000002,-3.7142014446520673,30.441116947123362,-0.0012256997155178097,0.010045677095909023
200,-0.135,10.600000000000001,-3.6552591684752658,30.567988314064518,-0.0012062485542874727,0.010087545099215908
200,-0.135,10.8,-3.597414718557445,30.694837798674133,-0.0011871596796356567,0.010129405881275389
200,-0.135,11.0,-3.5407532493209235,30.82166500340181,-0.0011684611928252486,0.010171259310894416
200,-0.135,11.200000000000003,-3.4853415393125955,30.948469531357674,-0.0011501751310147468,0.010213105257097916
200,-0.135,11.400000000000002,-3.431230015107016,31.075250986317176,-0.0011323181351534932,0.010254943589130375
200,-0.135,11.600000000000001,-3.378454689381989,31.202008972725906,-0.0011149020895535257,0.01029677417645743
200,-0.135,11.8,-3.327038985397605,31.32874309570435,-0.0010979347239741632,0.010338596888767433
200,-0.135,12.000000000000002,-3.276995430069188,31.455452961052746,-0.0010814201723421137,0.010380411595973055
200,-0.13,-12.000000000000002,-1.8810724937424714,16.640171766342768,-0.0006207606277705562,0.005491315994597171
200,-0.13,-11.8,-1.8916545185284597,16.77035865441271,-0.0006242527336681682,0.005534278131694295
200,-0.13,-11.6,-1.9024734007758783,16.900571805109657,-0.0006278230033722993,0.0055772489355519405
200,-0.13,-11.4,-1.9135367434918624,17.030810768827205,-0.0006314739459024044,0.005620228257798391
200,-0.13,-11.2,-1.9248524571666,17.161075095998648,-0.000635208171748441,0.005663215950075031
200,-0.13,-11.0,-1.9364287741126596,17.29136433710302,-0.0006390283976029002,0.00570621186403834
200,-0.13,-10.8,-1.9482742635042891,17.421678042671164,-0.0006429374513238273,0.005749215851361895
200,-0.13,-10.600000000000001,-1.9603978471456267,17.552015763291788,-0.0006469382771383882,0.0057922277637383664
200,-0.13,-10.4,-1.9728088159965795,17.682377049617514,-0.0006510339410964691,0.005835247452881519
200,-0.13,-10.2,-1.9855168474847253,17.812761452370946,-0.0006552276367836643,0.005878274770528209
200,-0.13,-10.0,-1.99853202363069,17.943168522350707,-0.0006595226913027165,0.005921309568440383
200,-0.13,-9.8,-2.011864850013107,18.073597810437533,-0.0006639225715320206,0.005964351698407081
200,-0.13,-9.6,-2.0255262755974144,18.204048867600292,-0.000668430890669197,0.00600740101224643
200,-0.13,-9.4,-2.0395277134500645,18.33452124490206,-0.0006730514150668555,0.006050457361807645
200,-0.13,-9.200000000000001,-2.0538810623563495,18.465014493506178,-0.0006777880713665542,0.006093520598973029
200,-0.13,-9.0,-2.0685987293555614,18.5955281646823,-0.0006826449539354828,0.0061365905756599675
200,-0.13,-8.8,-2.083693653201639,18.726061809812464,-0.0006876263326085594,0.006179667143822934
200,-0.13,-8.6,-2.0991793287503713,18.856614980397115,-0.0006927366607362952,0.0062227501554554775
200,-0.13,-8.4,-2.1150698322655868,18.98718722806118,-0.0006979805835359265,0.006265839462592226
200,-0.13,-8.2,-2.1313798476260564,19.11777810456013,-0.0007033629467397864,0.006308934917310886
200,-0.13,-8.0,-2.1481246934018,19.248387161785985,-0.0007088888055305826,0.006352036371734227
200,-0.13,-7.8,-2.165320350752798,19.379013951773405,-0.0007145634337480713,0.006395143678032091
200,-0.13,-7.6,-2.182983492084024,19.509658026705708,-0.0007203923333453205,0.006438256688423376
200,-0.13,-7.3999999999999995,-2.201131510367949,19.640318938920913,-0.0007263812440652404,0.006481375255178033
200,-0.13,-7.199999999999999,-2.219782549018352,19.7709962409178,-0.000732536153299048,0.006524499230619064
200,-0.13,-7.0,-2.238955532166783,19.901689485361917,-0.0007388633060776074,0.0065676284671245064
200,-0.13,-6.8,-2.2586701951543233,20.032398225091637,-0.0007453692151338195,0.006610762817129428
200,-0.13,-6.6,-2.2789471150055314,20.16312201312416,-0.0007520606709591325,0.006653902133127913
200,-0.13,-6.3999999999999995,-2.2998077405972794,20.29386040266158,-0.000758944751759366,0.006697046267675059
200,-0.13,-6.199999999999999,-2.321274422171323,20.424612947096858,-0.000766028833193964,0.006740195073388951
200,-0.13,-6.000000000000001,-2.343370439764331,20.55537920001988,-0.0007733205977580056,0.006783348402952661
200,-0.13,-5.8,-2.366120030040857,20.686158715223453,-0.0007808280436371822,0.006826506109116224
200,-0.13,-5.6,-2.389548410911398,20.81695104670933,-0.0007885594928318435,0.006869668044698631
200,-0.13,-5.3999999999999995,-2.413681803196851,20.947755748694185,-0.0007965235983063462,0.0069128340625897915
200,-0.13,-5.199999999999999,-2.438547448459877,21.078572375615646,-0.0008047293498734675,0.006956004015752538
200,-0.13,-5.0,-2.4641736219596644,21.209400482138278,-0.0008131860784695229,0.006999177757224588
200,-0.13,-4.8,-2.490589639496466,21.340239623159565,-0.0008219034584130882,0.007042355140120526
200,-0.13,-4.6000000000000005,-2.5178258566920926,21.471089353815916,-0.0008308915071675595,0.00708553601763378
200,-0.13,-4.3999999999999995,-2.5459136589985474,21.601949229488625,-0.0008401605820439673,0.007128720243038592
200,-0.13,-4.199999999999999,-2.574885440434854,21.73281880580986,-0.0008497213731840537,0.0071719076696919945
200,-0.13,-4.0,-2.6047745687174166,21.86369763866862,-0.0008595848920531666,0.007215098151035774
200,-0.13,-3.799999999999999,-2.6356153340673356,21.9945852842167,-0.0008697624545464924,0.007258291540598442
200,-0.13,-3.5999999999999996,-2.6674428785444664,22.125481298874657,-0.0008802656576690425,0.007301487691997199
200,-0.13,-3.4000000000000004,-2.700293102268297,22.256385239337746,-0.0008911063485882093,0.0073446864589398995
200,-0.13,-3.1999999999999993,-2.7342025423364515,22.38729666258187,-0.0009022965846764402,0.007387887695227014
200,-0.13,-3.0000000000000004,-2.769208219640036,22.518215125869514,-0.0009138485829597565,0.007431091254753583
200,-0.13,-2.7999999999999994,-2.8053474481006235,22.649140186755677,-0.0009257746571652779,0.00747429699151118
200,-0.13,-2.5999999999999996,-2.8426576001180663,22.780071403093775,-0.0009380871403181645,0.007517504759589855
200,-0.13,-2.3999999999999986,-2.8811758212273015,22.91100833304159,-0.0009507982905773461,0.007560714413180102
200,-0.13,-2.1999999999999997,-2.9209386861265765,23.041950535067144,-0.00096392017772361,0.007603925806574795
200,-0.13,-2.0,-2.9619817873770646,23.17289756795461,-0.0009774645474290083,0.007647138794171138
200,-0.13,-1.799999999999999,-3.004339247211562,23.30384899081021,-0.000991442660151988,0.007690353230472612
200,-0.13,-1.5999999999999996,-3.0480431420672964,23.43480436306807,-0.0010058651012311663,0.00773356897009091
200,-0.13,-1.3999999999999986,-3.0931228287287924,23.56576324449614,-0.0010207415585100751,0.007776785867747884
200,-0.13,-1.1999999999999993,-3.1396041604046694,23.696725195202,-0.001036080563639709,0.00782000377827747
200,-0.13,-1.0,-3.1875085807629406,23.827689775638767,-0.0010518891931069452,0.007863222556627627
200,-0.13,-0.7999999999999989,-3.2368520840356143,23.958656546610914,-0.0010681727250653563,0.00790644205786227
200,-0.13,-0.5999999999999996,-3.2876440299284226,24.089625069280117,-0.0010849342482511948,0.007949662137163183
200,-0.13,-0.3999999999999986,-3.3398858034218293,24.220594905171083,-0.001102174219712951,0.007992882649831959
200,-0.13,-0.1999999999999993,-3.393569311845476,24.35156561617736,-0.0011198899688405607,0.008036103451291908
200,-0.13,0.0,-3.4486753151020926,24.48253676456716,-0.0011380751463333462,0.008079324397089978
200,-0.13,0.20000000000000107,-3.5051715898846845,24.61350791298915,-0.0011567191183851438,0.00812254534289867
200,-0.13,0.40000000000000036,-3.563010935458295,24.744478624478234,-0.0011758063085851765,0.008165766144517944
200,-0.13,0.6000000000000014,-3.6221290373362764,24.875448462461343,-0.0011953154929236105,0.008208986657877136
200,-0.13,0.8000000000000007,-3.682442216191882,25.0064169907632,-0.001215219056924355,0.008252206739036845
200,-0.13,1.0,-3.7438451027305066,25.137383773612072,-0.0012354822283446158,0.008295426244190848
200,-0.13,1.200000000000001,-3.8062082949634104,25.268348375645516,-0.0012560623040668718,0.008338645029667987
200,-0.13,1.4000000000000004,-3.8693760720869,25.39931036191613,-0.0012769078956708583,0.008381862951934067
200,-0.13,1.6000000000000014,-3.9331642583731403,25.530269297897235,-0.0012979582245099194,0.008425079867593738
200,-0.13,1.8000000000000005,-3.997358350105135,25.66122474948865,-0.0013191425035928759,0.008468295633392391
200,-0.13,2.0,-4.0617120371561075,25.79217628302233,-0.0013403794496999518,0.008511510106218027
200,-0.13,2.200000000000001,-4.125946266352647,25.923123465268098,-0.0013615769742892731,0.008554723143103142
200,-0.13,2.4000000000000004,-4.18974900386607,26.054065863439295,-0.0013826321050851703,0.008597934601226596
200,-0.13,2.6000000000000014,-4.252775855855788,26.185003045198457,-0.001403431190892703,0.008641144337915485
200,-0.13,2.8000000000000007,-4.314651697732479,26.315934578662976,-0.0014238504392603127,0.00868435221064701
200,-0.13,3.0000000000000004,-4.374973440378462,26.44686003241071,-0.0014437568293424064,0.008727558077050326
200,-0.13,3.200000000000001,-4.43331402497367,26.577778975485646,-0.001463009430206167,0.008770761794908412
200,-0.13,3.4000000000000004,-4.489227686608442,26.708690977403478,-0.0014814611378425357,0.008813963222159911
200,-0.13,3.600000000000001,-4.542256462298615,26.83959560815723,-0.0014989608228343904,0.008857162216900992
200,-0.13,3.8000000000000007,-4.591937845058172,26.970492438222838,-0.0015153558562278,0.00890035863738718
200,-0.13,4.0,-4.637813407947743,27.101381038564735,-0.0015304949554987696,0.00894355234203521
200,-0.13,4.199999999999999,-4.6794381475116555,27.232260980641374,-0.0015442312679207714,0.008986743189424844
200,-0.13,4.400000000000002,-4.716390232218899,27.363131836410833,-0.0015564255875850084,0.00902993103830072
200,-0.13,4.600000000000001,-4.7482807952049475,27.493993178336275,-0.0015669495870401224,0.009073115747574162
200,-0.13,4.800000000000001,-4.774763386664065,27.62484457939154,-0.001575688936615346,0.00911629717632501
200,-0.13,5.0,-4.795542701823909,27.755685613066596,-0.001582546184683231,0.009159475183803438
200,-0.13,5.199999999999999,-4.810382224704136,27.88651585337305,-0.0015874432801272337,0.009202649629431755
200,-0.13,5.400000000000002,-4.819110472407155,28.01733487484962,-0.0015903236329799213,0.009245820372806222
200,-0.13,5.600000000000001,-4.821625584550563,28.14814225256759,-0.0015911536289520323,0.00928898727369885
200,-0.13,5.800000000000001,-4.817898072387037,28.278937562136267,-0.001589923536651842,0.009332150192059194
200,-0.13,6.000000000000001,-4.807971617739636,28.409720379708393,-0.001586647771236657,0.00937530898801615
200,-0.13,6.199999999999999,-4.7919618900184915,28.540490281985576,-0.0015813645040241102,0.009418463521879741
200,-0.13,6.400000000000002,-4.7700534283401055,28.671246846223674,-0.0015741346335804123,0.009461613654142892
200,-0.13,6.600000000000001,-4.742494713591274,28.801989650238195,-0.001565040159483883,0.009504759245483215
200,-0.13,6.800000000000001,-4.709591630049748,28.932718272409645,-0.001554182024636465,0.009547900156764776
200,-0.13,7.0,-4.671699584535292,29.063432291688894,-0.0015416775145554813,0.009591036249039862
200,-0.13,7.200000000000002,-4.62921460836838,29.19413128760251,-0.0015276573209882895,0.009634167383550739
200,-0.13,7.400000000000002,-4.582563808376278,29.324814840258068,-0.001512262390710254,0.009677293421731412
200,-0.13,7.600000000000001,-4.532195553049728,29.455482530349457,-0.00149564068692147,0.009720414225209369
200,-0.13,7.800000000000002,-4.47856977574139,29.58613393916218,-0.0014779439892676869,0.009763529655807334
200,-0.13,8.0,-4.422148748238759,29.716768648578604,-0.0014593248490864855,0.009806639575544996
200,-0.13,8.200000000000003,-4.363388627871491,29.847386241083207,-0.0014399337999225653,0.009849743846640746
200,-0.13,8.400000000000002,-4.302732014864534,29.977986299767835,-0.0014199169014277489,0.00989284233151341
200,-0.13,8.600000000000001,-4.240601680928186,30.10856840833692,-0.0013994136697733487,0.009935934892783962
200,-0.13,8.8,-4.1773955525573845,30.239132151112653,-0.0013785554221210513,0.009979021393277245
200,-0.13,9.0,-4.113482959993478,30.369677113040183,-0.0013574640387669305,0.01002210169602368
200,-0.13,9.200000000000003,-4.049202100556353,30.50020287969279,-0.0013362511260320087,0.010065175664260972
200,-0.13,9.400000000000002,-3.9848586163897775,30.630709037277022,-0.001315017546913151,0.010108243161435805
200,-0.13,9.600000000000001,-3.9207251528822247,30.761195172637834,-0.0012938532753603614,0.010151304051205543
200,-0.13,9.8,-3.8570417447063767,30.89166087326367,-0.0012728375236711975,0.010194358197439904
