Fz,sr,sa_deg,Fx,Fy
600,0.10000000000000003,5.199999999999999,16.016169865388267,29.534491067463257
600,0.10000000000000003,5.400000000000002,16.056580655637898,29.913503085878578
600,0.10000000000000003,5.600000000000001,16.06823884872059,30.292481369716164
600,0.10000000000000003,5.800000000000001,16.050963029085906,30.671424689421073
600,0.10000000000000003,6.0,16.005021850791877,31.05033181701285
600,0.10000000000000003,6.199999999999999,15.931124388499558,31.429201526101178
600,0.10000000000000003,6.400000000000002,15.830394830398577,31.808032591901572
600,0.10000000000000003,6.600000000000001,15.704332863295614,32.18682379125094
600,0.10000000000000003,6.800000000000001,15.554761891109546,32.56557390262315
600,0.10000000000000003,7.0,15.383767915484857,32.94428170614452
600,0.10000000000000003,7.200000000000003,15.19363241977847,33.322945983609294
600,0.10000000000000003,7.400000000000002,14.986762864056876,33.70156551849504
600,0.10000000000000003,7.600000000000001,14.765624370896875,34.080139095978
600,0.10000000000000003,7.800000000000001,14.532675853534185,34.45866550294844
600,0.10000000000000003,8.0,14.29031325132433,34.83714352802588
600,0.10000000000000003,8.200000000000003,14.040821774778642,35.21557196157433
600,0.10000000000000003,8.400000000000002,13.786338227149761,35.59394959571743
600,0.10000000000000003,8.600000000000001,13.528823664207914,35.97227522435363
600,0.10000000000000003,8.8,13.270045961241566,36.35054764317119
600,0.10000000000000003,9.0,13.011571328554414,36.728765649663195
600,0.10000000000000003,9.200000000000003,12.754763473221267,37.10692804314259
600,0.10000000000000003,9.400000000000002,12.500788937184405,37.485033624757
600,0.10000000000000003,9.600000000000001,12.250627122387293,37.86308119750368
600,0.10000000000000003,9.8,12.005083605390425,38.24106956624426
600,0.10000000000000003,10.0,11.764805508065281,38.618997537719515
600,0.10000000000000003,10.200000000000003,11.53029789283235,38.99686392056405
600,0.10000000000000003,10.400000000000002,11.301940362874983,39.374667525321044
600,0.10000000000000003,10.600000000000001,11.080003250164848,39.752407164456656
600,0.10000000000000003,10.8,10.864662954738826,40.13008165237477
600,0.10000000000000003,11.0,10.656016151330075,40.50768980543131
600,0.10000000000000003,11.200000000000003,10.45409270255208,40.885230441948806
600,0.10000000000000003,11.400000000000002,10.258867212741645,41.26270238223064
600,0.10000000000000003,11.600000000000001,10.070269226411614,41.64010444857549
600,0.10000000000000003,11.8,9.88819212397144,42.01743546529142
600,0.10000000000000003,12.0,9.71250079901722,42.39469425871027
600,0.10499999999999998,-12.0,5.5566680730893205,-2.9772381392995855
600,0.10499999999999998,-11.8,5.589576148352571,-2.608897229593002
600,0.10499999999999998,-11.6,5.623235271662472,-2.2404820144009254
600,0.10499999999999998,-11.4,5.657670350757915,-1.8719937658056272
600,0.10499999999999998,-11.2,5.692907353200837,-1.5034337557770594
600,0.10499999999999998,-11.0,5.728973359941354,-1.1348032561557637
600,0.10499999999999998,-10.8,5.765896621894683,-0.7661035386356838
600,0.10499999999999998,-10.6,5.803706619702932,-0.39733587474705173
600,0.10499999999999998,-10.4,5.842434126863049,-0.0285015358392623
600,0.10499999999999998,-10.2,5.882111276410404,0.3403982069362709
600,0.10499999999999998,-10.0,5.9227716313554915,0.7093620826432473
600,0.10499999999999998,-9.8,5.964450259078886,1.0783888205776584
600,0.10499999999999998,-9.6,6.0071838098967865,1.4474771502848802
600,0.10499999999999998,-9.4,6.051010600015756,1.8166258015768249
600,0.10499999999999998,-9.2,6.095970699100611,2.1858335045490733
600,0.10499999999999998,-9.0,6.142106022683389,2.5550989895980165
600,0.10499999999999998,-8.8,6.189460429643153,2.924420987437992
600,0.10499999999999998,-8.6,6.2380798249863005,3.2937982291183876
600,0.10499999999999998,-8.4,6.28801226815343,3.663229446040772
600,0.10499999999999998,-8.2,6.3393080870718865,4.032713369976035
600,0.10499999999999998,-8.0,6.392019998160918,4.402248733081452
600,0.10499999999999998,-7.8,6.446203232478897,4.771834267917859
600,0.10499999999999998,-7.6,6.501915668176803,5.1414687074666885
600,0.10499999999999998,-7.3999999999999995,6.559217969388412,5.5111507851470884
600,0.10499999999999998,-7.199999999999999,6.618173731643004,5.880879234833023
600,0.10499999999999998,-7.0,6.678849633828434,6.250652790870316
600,0.10499999999999998,-6.8,6.741315596658756,6.620470188093754
600,0.10499999999999998,-6.6,6.805644947507409,6.990330161844126
600,0.10499999999999998,-6.3999999999999995,6.871914591350734,7.360231447985281
600,0.10499999999999998,-6.199999999999999,6.940205187422093,7.73017278292115
600,0.10499999999999998,-6.0,7.010601330998875,8.100152903612802
600,0.10499999999999998,-5.8,7.083191739526363,8.470170547595448
600,0.10499999999999998,-5.6,7.1580694420156625,8.84022445299543
600,0.10499999999999998,-5.3999999999999995,7.235331970328657,9.210313358547236
600,0.10499999999999998,-5.199999999999999,7.315081550570067,9.58043600361047
600,0.10499999999999998,-5.0,7.397425292331843,9.95059112818681
600,0.10499999999999998,-4.8,7.482475372963781,10.32077747293697
600,0.10499999999999998,-4.6,7.570349213357781,10.690993779197612
600,0.10499999999999998,-4.3999999999999995,7.6611696409115275,11.061238788998299
600,0.10499999999999998,-4.199999999999999,7.755065034356292,11.431511245078369
600,0.10499999999999998,-4.0,7.852169443965181,11.801809890903836
600,0.10499999999999998,-3.799999999999999,7.9526226792716095,12.172133470684253
600,0.10499999999999998,-3.5999999999999996,8.056570354786494,12.542480729389567
600,0.10499999999999998,-3.4000000000000004,8.164163882267282,12.912850412766948
600,0.10499999999999998,-3.1999999999999993,8.275560395817752,13.283241267357612
600,0.10499999999999998,-3.0,8.39092259343681,13.653652040513599
600,0.10499999999999998,-2.799999999999999,8.510418475536229,14.024081480414562
600,0.10499999999999998,-2.5999999999999996,8.634220957359418,14.394528336084512
600,0.10499999999999998,-2.3999999999999986,8.762507328105604,14.764991357408558
600,0.10499999999999998,-2.1999999999999993,8.89545852485049,15.135469295149596
600,0.10499999999999998,-2.0,9.033258184023056,15.505960900965038
600,0.10499999999999998,-1.799999999999999,9.176091427233656,15.876464927423438
600,0.10499999999999998,-1.5999999999999996,9.324143331669871,16.24698012802115
600,0.10499999999999998,-1.3999999999999986,9.477597028148164,16.617505257198946
600,0.10499999999999998,-1.1999999999999993,9.636631362364527,16.988039070358607
600,0.10499999999999998,-1.0,9.801418047154936,17.358580323879497
600,0.10499999999999998,-0.7999999999999989,9.972118226013366,17.729127775135098
600,0.10499999999999998,-0.5999999999999996,10.14887836125029,18.099680182509527
600,0.10499999999999998,-0.3999999999999986,10.331825354755876,18.47023630541403
600,0.10499999999999998,-0.1999999999999993,10.521060806382266,18.840794904303444
600,0.10499999999999998,0.0,10.716654315833912,19.21135474069263
600,0.10499999999999998,0.20000000000000107,10.918635740393807,19.58191457717289
600,0.10499999999999998,0.40000000000000036,11.126986334980577,19.952473177428317
600,0.10499999999999998,0.6000000000000014,11.341628725515854,20.323029306252177
600,0.10499999999999998,0.8000000000000007,11.562415704346314,20.693581729563206
600,0.10499999999999998,1.0,11.789117890700853,21.064129214421907
600,0.10499999999999998,1.200000000000001,12.021410373011564,21.434670529046805
600,0.10499999999999998,1.4000000000000004,12.25885854602981,21.805204442830668
600,0.10499999999999998,1.6000000000000014,12.500903475502415,22.175729726356714
600,0.10499999999999998,1.8000000000000007,12.746847266159302,22.54624515141475
600,0.10499999999999998,2.0,12.995839071171382,22.916749491017328
600,0.10499999999999998,2.200000000000001,13.246862554988835,23.287241519415815
600,0.10499999999999998,2.4000000000000004,13.498725793053387,23.65772001211646
600,0.10499999999999998,2.6000000000000014,13.750054741695658,24.028183745896452
600,0.10499999999999998,2.8000000000000007,13.999291514136429,24.39863149881984
600,0.10499999999999998,3.0,14.244698724241589,24.76906205025356
600,0.10499999999999998,3.200000000000001,14.484371078078926,25.139474180883326
600,0.10499999999999998,3.4000000000000004,14.71625517849445,25.50986667272949
600,0.10499999999999998,3.6000000000000014,14.938178145349235,25.88023830916293
600,0.10499999999999998,3.8000000000000007,15.147885147684917,26.250587874920832
600,0.10499999999999998,4.0,15.343085321732596,26.620914156122463
600,0.10499999999999998,4.199999999999999,15.521504863401187,26.991215940284906
600,0.10499999999999998,4.400000000000002,15.680945409378126,27.36149201633876
600,0.10499999999999998,4.600000000000001,15.819345240502711,27.73174117464376
600,0.10499999999999998,4.800000000000001,15.934840431597298,28.10196220700443
600,0.10499999999999998,5.0,16.02582288766467,28.472153906685644
600,0.10499999999999998,5.199999999999999,16.090992267006985,28.842315068428142
600,0.10499999999999998,5.400000000000002,16.129399080278585,29.212444488464037
600,0.10499999999999998,5.600000000000001,16.140476725150464,29.582540964532235
600,0.10499999999999998,5.800000000000001,16.1240608110214,29.952603295893883
600,0.10499999999999998,6.0,16.080394793337042,30.3226302833477
600,0.10499999999999998,6.199999999999999,16.010121633746987,30.692620729245295
600,0.10499999999999998,6.400000000000002,15.914261906483654,31.062573437506465
600,0.10499999999999998,6.600000000000001,15.79417946413904,31.432487213634406
600,0.10499999999999998,6.800000000000001,15.651536431034804,31.802360864730904
600,0.10499999999999998,7.0,15.488239867565305,32.17219319951147
600,0.10499999999999998,7.200000000000003,15.306382888552903,32.54198302832046
600,0.10499999999999998,7.400000000000002,15.108183265703158,32.91172916314608
600,0.10499999999999998,7.600000000000001,14.895922557527683,33.28143041763542
600,0.10499999999999998,7.800000000000001,14.67188857932825,33.65108560710943
600,0.10499999999999998,8.0,14.438323577955268,34.02069354857775
600,0.10499999999999998,8.200000000000003,14.197379870836265,34.390253060753686
600,0.10499999999999998,8.400000000000002,13.951084025748163,34.759762964068884
600,0.10499999999999998,8.600000000000001,13.701309979515843,35.129222080688216
600,0.10499999999999998,8.8,13.449760890621057,35.498629234524415
600,0.10499999999999998,9.0,13.197959040903207,35.867983251252774
600,0.10499999999999998,9.200000000000003,12.947242768037635,36.23728295832574
600,0.10499999999999998,9.400000000000002,12.69876922314015,36.606527184987506
600,0.10499999999999998,9.600000000000001,12.453521689369015,36.97571476228849
600,0.10499999999999998,9.8,12.212320240495485,37.344844523099816
600,0.10499999999999998,10.0,11.975834632426384,37.71391530212771
600,0.10499999999999998,10.200000000000003,11.744598476534119,38.08292593592787
600,0.10499999999999998,10.400000000000002,11.51902391699572,38.45187526291977
600,0.10499999999999998,10.600000000000001,11.299416206763912,38.820762123400876
600,0.10499999999999998,10.8,11.085987735905961,39.18958535956091
600,0.10499999999999998,11.0,10.878871204708387,39.55834381549592
600,0.10499999999999998,11.200000000000003,10.678131749133346,39.92703633722244
600,0.10499999999999998,11.400000000000002,10.483777917825602,40.29566177269146
600,0.10499999999999998,11.600000000000001,10.295771469674449,40.66421897180249
600,0.10499999999999998,11.8,10.114036011716275,41.032706786417336
600,0.10499999999999998,12.0,9.93846453210121,41.401124070374145
600,0.10999999999999999,-12.0,5.725479891746252,-2.9094585634093018
600,0.10999999999999999,-11.8,5.758987758305599,-2.5495032746960153
600,0.10999999999999999,-11.6,5.793257730097717,-2.189475372130237
600,0.10999999999999999,-11.4,5.828314935284569,-1.829376098834113
600,0.10999999999999999,-11.2,5.86418556170967,-1.4692066978200233
600,0.10999999999999999,-11.0,5.90089690972345,-1.1089684119738854
600,0.10999999999999999,-10.8,5.93847744791214,-0.7486624840383556
600,0.10999999999999999,-10.6,5.976956871889624,-0.38829015659610605
600,0.10999999999999999,-10.4,6.016366166318472,-0.027852672053088518
600,0.10999999999999999,-10.2,6.056737670332474,0.3326487273782194
600,0.10999999999999999,-10.0,6.098105146539099,0.6932127996955558
600,0.10999999999999999,-9.8,6.140503853785456,1.0538383031236624
600,0.10999999999999999,-9.6,6.183970623875976,1.4145239961309886
600,0.10999999999999999,-9.4,6.228543942433207,1.7752686374464506
600,0.10999999999999999,-9.2,6.2742640340953555,2.136070986076177
600,0.10999999999999999,-9.0,6.321172952244083,2.4969298013202565
600,0.10999999999999999,-8.8,6.3693146734540065,2.857843842789488
600,0.10999999999999999,-8.6,6.418735196850291,3.2188118704220914
600,0.10999999999999999,-8.4,6.46948264855188,3.5798326445004514
600,0.10999999999999999,-8.2,6.5216073913650625,3.9409049256678625
600,0.10999999999999999,-8.0,6.575162139873065,4.302027474945213
600,0.10999999999999999,-7.8,6.630202081042515,4.6631990537477614
600,0.10999999999999999,-7.6,6.686785000434004,5.024418423901786
600,0.10999999999999999,-7.3999999999999995,6.7449714140607915,5.385684347661321
600,0.10999999999999999,-7.199999999999999,6.80482470588475,5.746995587724857
600,0.10999999999999999,-7.0,6.86641127086905,6.108350907252004
600,0.10999999999999999,-6.8,6.929800663420685,6.469749069880205
600,0.10999999999999999,-6.6,6.995065750948365,6.831188839741381
600,0.10999999999999999,-6.3999999999999995,7.062282872129649,7.19266898147861
600,0.10999999999999999,-6.199999999999999,7.1315319993192645,7.5541882602627535
600,0.10999999999999999,-6.0,7.202896904334055,7.915745441809129
600,0.10999999999999999,-5.8,7.276465326611031,8.277339292394124
600,0.10999999999999999,-5.6,7.352329142446591,8.6389685788718
600,0.10999999999999999,-5.3999999999999995,7.430584533677159,9.00063206869052
600,0.10999999999999999,-5.199999999999999,7.511332153743966,9.362328529909531
600,0.10999999999999999,-5.0,7.594677288584485,9.724056731215533
600,0.10999999999999999,-4.8,7.680730009195623,10.085815441939264
600,0.10999999999999999,-4.6,7.7696053120018975,10.447603432072022
600,0.10999999999999999,-4.3999999999999995,7.86142324231626,10.809419472282224
600,0.10999999999999999,-4.199999999999999,7.956308995179202,11.171262333931912
600,0.10999999999999999,-4.0,8.054392986677744,11.533130789093255
600,0.10999999999999999,-3.799999999999999,8.155810887451345,11.895023610565037
600,0.10999999999999999,-3.5999999999999996,8.260703608454506,12.25693957188912
600,0.10999999999999999,-3.4000000000000004,8.36921722713029,12.618877447366902
600,0.10999999999999999,-3.1999999999999993,8.481502839917711,12.980836012075741
600,0.10999999999999999,-3.0,8.597716324428214,13.342814041885369
600,0.10999999999999999,-2.799999999999999,8.718017991641963,13.704810313474285
600,0.10999999999999999,-2.5999999999999996,8.842572105053316,14.066823604346121
600,0.10999999999999999,-2.3999999999999986,8.97154623980242,14.428852692846007
600,0.10999999999999999,-2.1999999999999993,9.105110450439353,14.790896358176878
600,0.10999999999999999,-2.0,9.243436211068731,15.152953380415815
600,0.10999999999999999,-1.799999999999999,9.386695086228947,15.515022540530301
600,0.10999999999999999,-1.5999999999999996,9.535057085020776,15.877102620394497
600,0.10999999999999999,-1.3999999999999986,9.688688644814786,16.239192402805486
600,0.10999999999999999,-1.1999999999999993,9.847750184507824,16.60129067149947
600,0.10999999999999999,-1.0,10.012393161032891,16.96339621116799
600,0.10999999999999999,-0.7999999999999989,10.182756557047817,17.32550780747406
600,0.10999999999999999,-0.5999999999999996,10.358962722993384,17.687624247068342
600,0.10999999999999999,-0.3999999999999986,10.54111249377971,18.04974431760522
600,0.10999999999999999,-0.1999999999999993,10.729279500237226,18.41186680775893
600,0.10999999999999999,0.0,10.923503599448026,18.773990507239585
600,0.10999999999999999,0.20000000000000107,11.123783357766797,19.13611420680924
600,0.10999999999999999,0.40000000000000036,11.330067537690342,19.498236698297863
600,0.10999999999999999,0.6000000000000014,11.542245566987072,19.86035677461934
600,0.10999999999999999,0.8000000000000007,11.760137008119187,20.22247322978741
600,0.10999999999999999,1.0,11.983480100495434,20.584584858931574
600,0.10999999999999999,1.200000000000001,12.211919519755709,20.946690458313014
600,0.10999999999999999,1.4000000000000004,12.444993588711307,21.308788825340397
600,0.10999999999999999,1.6000000000000014,12.682121284069868,21.67087875858575
600,0.10999999999999999,1.8000000000000007,12.922589509948272,22.032959057800227
600,0.10999999999999999,2.0,13.165541248790015,22.395028523929874
600,0.10999999999999999,2.200000000000001,13.4099653442298,22.757085959131363
600,0.10999999999999999,2.4000000000000004,13.654688805777763,23.119130166787674
600,0.10999999999999999,2.6000000000000014,13.898372634318774,23.48115995152379
600,0.10999999999999999,2.8000000000000007,14.13951222864162,23.843174119222258
600,0.10999999999999999,3.0,14.376443422521929,24.205171477038864
600,0.10999999999999999,3.200000000000001,14.607355096149169,24.567150833418125
600,0.10999999999999999,3.4000000000000004,14.83030908717181,24.929110998108833
600,0.10999999999999999,3.6000000000000014,15.043267788326299,25.291050782179546
600,0.10999999999999999,3.8000000000000007,15.24412936931965,25.652968998034037
600,0.10999999999999999,4.0,15.430770028258557,26.014864459426683
600,0.10999999999999999,4.199999999999999,15.60109210928819,26.376735981477864
600,0.10999999999999999,4.400000000000002,15.753076379151972,26.738582380689287
600,0.10999999999999999,4.600000000000001,15.884836301695838,27.100402474959267
600,0.10999999999999999,4.800000000000001,15.994671843790616,27.462195083598026
600,0.10999999999999999,5.0,16.08112022688189,27.82395902734286
600,0.10999999999999999,5.199999999999999,16.143001116080573,28.185693128373355
600,0.10999999999999999,5.400000000000002,16.17945399613033,28.547396210326518
600,0.10999999999999999,5.600000000000001,16.189965882866638,28.90906709831183
600,0.10999999999999999,5.800000000000001,16.174388013881003,29.270704618926374
600,0.10999999999999999,6.0,16.13294071135828,29.632307600269787
600,0.10999999999999999,6.199999999999999,16.066206183618437,29.993874871959257
600,0.10999999999999999,6.400000000000002,15.975109611245225,30.35540526514445
600,0.10999999999999999,6.600000000000001,15.860889434254508,30.716897612522377
600,0.10999999999999999,6.800000000000001,15.725058298232016,31.078350748352264
600,0.10999999999999999,7.0,15.569356597389312,31.43976350847031
600,0.10999999999999999,7.200000000000003,15.395700927731978,31.801134730304476
600,0.10999999999999999,7.400000000000002,15.206129988497828,32.162463252889154
600,0.10999999999999999,7.600000000000001,15.002750509975519,32.52374791687987
600,0.10999999999999999,7.800000000000001,14.787685628586479,32.884987564567865
600,0.10999999999999999,8.0,14.563027792017547,33.246181039894665
600,0.10999999999999999,8.200000000000003,14.33079780100203,33.607327188466634
600,0.10999999999999999,8.400000000000002,14.092911040443692,33.9684248575694
600,0.10999999999999999,8.600000000000001,13.851151386557305,34.32947289618234
600,0.10999999999999999,8.8,13.607152757359346,34.690470154992894
600,0.10999999999999999,9.0,13.362387844555546,35.051415486410946
600,0.10999999999999999,9.200000000000003,13.118163249716766,35.41230774458307
600,0.10999999999999999,9.400000000000002,12.875620052003537,35.77314578540679
600,0.10999999999999999,9.600000000000001,12.63573874907135,36.133928466544745
600,0.10999999999999999,9.8,12.399347517972119,36.49465464743882
600,0.10999999999999999,10.0,12.16713281524197,36.855323189324245
600,0.10999999999999999,10.200000000000003,11.939651451171962,37.21593295524359
600,0.10999999999999999,10.400000000000002,11.717343411493616,37.57648281006078
600,0.10999999999999999,10.600000000000001,11.50054484366329,37.93697162047499
600,0.10999999999999999,10.8,11.289500762596127,38.29739825503456
600,0.10999999999999999,11.0,11.08437715445676,38.657761584150755
600,0.10999999999999999,11.200000000000003,10.885272262968618,39.018060480111615
600,0.10999999999999999,11.400000000000002,10.692226929404255,39.37829381709558
600,0.10999999999999999,11.600000000000001,10.505233925593537,39.73846047118527
600,0.10999999999999999,11.8,10.3242462707074,40.0985593203809
600,0.10999999999999999,12.0,10.149184559593179,40.458589244614075
600,0.11499999999999999,-12.0,5.886906666012331,-2.8452059454602483
600,0.11499999999999999,-11.8,5.920981235666675,-2.493199926049266
600,0.11499999999999999,-11.6,5.955827964140293,-2.141122896393481
600,0.11499999999999999,-11.4,5.991472154796924,-1.788976072161871
600,0.11499999999999999,-11.2,6.0279401679502085,-1.4367606689160741
600,0.11499999999999999,-11.0,6.065259472776351,-1.084477902094057
600,0.11499999999999999,-10.8,6.103458702009356,-0.7321289869936896
600,0.11499999999999999,-10.6,6.142567709563821,-0.3797151387563905
600,0.11499999999999999,-10.4,6.182617631235274,-0.027237572350760977
600,0.11499999999999999,-10.2,6.223640948632337,0.3253024974437995
600,0.11499999999999999,-10.0,6.265671556498778,0.6779038560534646
600,0.11499999999999999,-9.8,6.3087448335864265,1.0305652891263986
600,0.11499999999999999,-9.6,6.352897717241649,1.3832855825490908
600,0.11499999999999999,-9.4,6.398168781868496,1.7360635224627465
600,0.11499999999999999,-9.2,6.444598321430171,2.0888978952796595
600,0.11499999999999999,-9.0,6.492228436146773,2.441787487699594
600,0.11499999999999999,-8.8,6.541103123540887,2.7947310867261614
600,0.11499999999999999,-8.6,6.591268373972708,3.1477274796831627
600,0.11499999999999999,-8.4,6.642772270792372,3.500775454230964
600,0.11499999999999999,-8.2,6.695665095218237,3.853873798382872
600,0.11499999999999999,-8.0,6.749999436024405,4.207021300521446
600,0.11499999999999999,-7.8,6.805830304088466,4.5602167494149075
600,0.11499999999999999,-7.6,6.863215251808656,4.9134589342334225
600,0.11499999999999999,-7.3999999999999995,6.9222144973474515,5.266746644565462
600,0.11499999999999999,-7.199999999999999,6.982891053593553,5.620078670434142
600,0.11499999999999999,-7.0,7.045310861653611,5.973453802313512
600,0.11499999999999999,-6.8,7.109542928586291,6.3268708311449045
600,0.11499999999999999,-6.6,7.175659468970589,6.680328548353208
600,0.11499999999999999,-6.3999999999999995,7.243736049753765,7.033825745863179
600,0.11499999999999999,-6.199999999999999,7.313851737646728,7.387361216115706
600,0.11499999999999999,-6.0,7.386089248120966,7.7409337520841035
600,0.11499999999999999,-5.8,7.460535094803994,8.094542147290369
600,0.11499999999999999,-5.6,7.537279737762535,8.44818519582142
600,0.11499999999999999,-5.3999999999999995,7.616417728794612,8.801861692345339
600,0.11499999999999999,-5.199999999999999,7.698047851413738,9.155570432127618
600,0.11499999999999999,-5.0,7.782273252687303,9.509310211047334
600,0.11499999999999999,-4.8,7.86920156347397,9.863079825613381
600,0.11499999999999999,-4.6,7.958945002874764,10.216878072980625
600,0.11499999999999999,-4.3999999999999995,8.051620461851686,10.570703750966105
600,0.11499999999999999,-4.199999999999999,8.147349559954877,10.924555658065154
600,0.11499999999999999,-4.0,8.246258667912459,11.27843259346756
600,0.11499999999999999,-3.799999999999999,8.348478887448982,11.632333357073673
600,0.11499999999999999,-3.5999999999999996,8.454145978082352,11.986256749510515
600,0.11499999999999999,-3.4000000000000004,8.563400218773932,12.340201572147869
600,0.11499999999999999,-3.1999999999999993,8.6763861901411,12.694166627114342
600,0.11499999999999999,-3.0,8.793252460453685,13.048150717313414
600,0.11499999999999999,-2.799999999999999,8.914151155794862,13.402152646439474
600,0.11499999999999999,-2.5999999999999996,9.039237391545853,13.756171218993819
600,0.11499999999999999,-2.3999999999999986,9.168668538732282,14.110205240300663
600,0.11499999999999999,-2.1999999999999993,9.30260329474029,14.464253516523081
600,0.11499999999999999,-2.0,9.441200523482962,14.818314854678986
600,0.11499999999999999,-1.799999999999999,9.584617825309692,15.172388062657035
600,0.11499999999999999,-1.5999999999999996,9.733009791879995,15.526471949232533
600,0.11499999999999999,-1.3999999999999986,9.88652589599808,15.880565324083332
600,0.11499999999999999,-1.1999999999999993,10.045307961227941,16.234666997805657
600,0.11499999999999999,-1.0,10.209487151276203,16.588775781929975
600,0.11499999999999999,-0.7999999999999989,10.379180415058626,16.942890488936786
600,0.11499999999999999,-0.5999999999999996,10.554486320623667,17.297009932272402
600,0.11499999999999999,-0.3999999999999986,10.735480210442994,17.651132926364713
600,0.11499999999999999,-0.1999999999999993,10.922208612959318,18.00525828663892
600,0.11499999999999999,0.0,11.114682851910924,18.359384829533248
600,0.11499999999999999,0.20000000000000107,11.312871807288092,18.713511372514603
600,0.11499999999999999,0.40000000000000036,11.516693801519716,19.067636734094243
600,0.11499999999999999,0.6000000000000014,11.726007613533179,19.42175973384341
600,0.11499999999999999,0.8000000000000007,11.940602663658712,19.77587919240888
600,0.11499999999999999,1.0,12.160188465846998,20.129993931528585
600,0.11499999999999999,1.200000000000001,12.38438351183966,20.484102774047123
600,0.11499999999999999,1.4000000000000004,12.612703835497275,20.838204543931248
600,0.11499999999999999,1.6000000000000014,12.844551603860554,21.192298066285378
600,0.11499999999999999,1.8000000000000007,13.079204192170875,21.546382167367014
600,0.11499999999999999,2.0,13.315804317870773,21.90045567460217
600,0.11499999999999999,2.200000000000001,13.553351925187776,22.254517416600745
600,0.11499999999999999,2.4000000000000004,13.790698615335653,22.60856622317186
600,0.11499999999999999,2.6000000000000014,14.02654549221998,22.96260092533922
600,0.11499999999999999,2.8000000000000007,14.259445321730245,23.31662035535632
600,0.11499999999999999,3.0,14.487809865286357,23.670623346721765
600,0.11499999999999999,3.200000000000001,14.709923128283227,24.024608734194445
600,0.11499999999999999,3.4000000000000004,14.92396105009765,24.37857535380871
600,0.11499999999999999,3.6000000000000014,15.12801785275135,24.732522042889546
600,0.11499999999999999,3.8000000000000007,15.320138871740653,25.08644764006764
600,0.11499999999999999,4.0,15.498359241504886,25.44035098529448
600,0.11499999999999999,4.199999999999999,15.66074733994584,25.794230919857387
600,0.11499999999999999,4.400000000000002,15.805451461009058,26.148086286394495
600,0.11499999999999999,4.600000000000001,15.930747832690312,26.501915928909707
600,0.11499999999999999,4.800000000000001,16.035087872951692,26.85571869278765
600,0.11499999999999999,5.0,16.117142504236373,27.20949342480852
600,0.11499999999999999,5.199999999999999,16.175841433223177,27.563238973162942
600,0.11499999999999999,5.400000000000002,16.210405529805115,27.91695418746677
600,0.11499999999999999,5.600000000000001,16.22037077685774,28.27063791877583
600,0.11499999999999999,5.800000000000001,16.205602673847675,28.624289019600685
600,0.11499999999999999,6.0,16.166300430467132,28.97790634392128
600,0.11499999999999999,6.199999999999999,16.102990758343736,29.331488747201583
600,0.11499999999999999,6.400000000000002,16.016511545212037,29.68503508640421
600,0.11499999999999999,6.600000000000001,15.90798616548633,30.038544220004944
600,0.11499999999999999,6.800000000000001,15.778789628327301,30.392015008007284
600,0.11499999999999999,7.0,15.630508164173309,30.745446311956876
600,0.11499999999999999,7.200000000000003,15.464894169686689,31.09883699495598
600,0.11499999999999999,7.400000000000002,15.283818633024712,31.452185921677806
600,0.11499999999999999,7.600000000000001,15.089223217313432,31.805491958380887
600,0.11499999999999999,7.800000000000001,14.883074077579439,32.15875397292337
600,0.11499999999999999,8.0,14.667319234191554,32.51197083477722
600,0.11499999999999999,8.200000000000003,14.443850954180267,32.86514141504251
600,0.11499999999999999,8.400000000000002,14.214474145966063,33.21826458646143
600,0.11499999999999999,8.600000000000001,13.98088130458169,33.57133922343256
600,0.11499999999999999,8.8,13.744634101828181,33.92436420202482
600,0.11499999999999999,9.0,13.507151336944922,34.27733839999152
600,0.11499999999999999,9.200000000000003,13.269702671931036,34.630260696784326
600,0.11499999999999999,9.400000000000002,13.03340738042707,34.983129973567166
600,0.11499999999999999,9.600000000000001,12.799237236222444,35.33594511323011
600,0.11499999999999999,9.8,12.568022644233949,35.68870500040318
600,0.11499999999999999,10.0,12.340461155555893,36.041408521470146
600,0.11499999999999999,10.200000000000003,12.117127589942575,36.394054564582184
600,0.11499999999999999,10.400000000000002,11.8984850961768,36.74664201967165
600,0.11499999999999999,10.600000000000001,11.68489659841745,37.099169778465544
600,0.11499999999999999,10.8,11.47663619357144,37.45163673449926
600,0.11499999999999999,11.0,11.273900173310295,37.80404178312996
600,0.11499999999999999,11.200000000000003,11.076817439972253,38.15638382155011
600,0.11499999999999999,11.400000000000002,10.885459166160215,38.50866174880086
600,0.11499999999999999,11.600000000000001,10.69984761307679,38.86087446578546
600,0.11499999999999999,11.8,10.519964073440512,39.21302087528243
600,0.11499999999999999,12.0,10.34575594280811,39.565099881959014
600,0.12,-12.0,6.0413048678847785,-2.7843241408658033
600,0.12,-11.8,6.075916914137553,-2.439850357117425
600,0.12,-11.6,6.11131025602197,-2.0953070826036524
600,0.12,-11.4,6.147510329984122,-1.7506955069805419
600,0.12,-11.2,6.1845436242631555,-1.4060168197991054
600,0.12,-11.0,6.222437729730638,-1.0612722104893308
600,0.12,-10.8,6.2612213933800795,-0.7164628683441068
600,0.12,-10.6,6.300924574596388,-0.37158998250321834
600,0.12,-10.4,6.341578504338165,-0.02665474193733098
600,0.12,-10.2,6.383215747368107,0.31834166456804275
600,0.12,-10.0,6.425870267668417,0.6633980484285648
600,0.12,-9.8,6.469577497178507,1.0085132212771375
