Fz,ax_g,ay_g
400,0.0033841031855088486,0.009779629588031401
400,0.003305708515347476,0.010131898787424466
400,0.003305708515347476,0.010131898787424466
400,0.0032341925579423823,0.010408563154378457
400,0.0032341925579423823,0.010408563154378457
400,0.0031484577729930874,0.010695339857708853
400,0.0031196933671085772,0.010789067511797002
400,0.003017567824211714,0.011087444737383984
400,0.003017567824211714,0.011087444737383984
400,0.0029813472831318986,0.011183754341828481
400,0.0028616310407591048,0.01149236249898407
400,0.0005489635622362443,0.0171474648050532
400,0.0005489635622362443,0.0171474648050532
400,0.00041031384565537384,0.017452519100652243
400,0.00041031384565537384,0.017452519100652243
400,0.0002695329116115424,0.017729457011694292
400,0.0002695329116115424,0.017729457011694292
400,0.0002695329116115424,0.017729457011694292
400,0.00012767987184782018,0.017975900115242024
400,0.00012767987184782018,0.017975900115242024
400,0.00012767987184782018,0.017975900115242024
400,0.00012767987184782018,0.017975900115242024
400,-1.4142185079306833e-05,0.018190285179394902
400,-1.4142185079306833e-05,0.018190285179394902
400,-1.4142185079306833e-05,0.018190285179394902
400,-1.4142185079306833e-05,0.018190285179394902
400,-0.00015483520474666543,0.018371815564918504
400,-0.00015483520474666543,0.018371815564918504
400,-0.00015483520474666543,0.018371815564918504
400,-0.00015483520474666543,0.018371815564918504
400,-0.00015483520474666543,0.018371815564918504
400,-0.00015483520474666543,0.018371815564918504
400,-0.0002933483211859243,0.018520334189924447
400,-0.0002933483211859243,0.018520334189924447
400,-0.0002933483211859243,0.018520334189924447
400,-0.0002933483211859243,0.018520334189924447
400,-0.0002933483211859243,0.018520334189924447
400,-0.0002933483211859243,0.018520334189924447
400,-0.000428717629426518,0.018636140163533942
400,-0.000428717629426518,0.018636140163533942
400,-0.000428717629426518,0.018636140163533942
400,-0.000428717629426518,0.018636140163533942
400,-0.000428717629426518,0.018636140163533942
400,-0.000428717629426518,0.018636140163533942
400,-0.000428717629426518,0.018636140163533942
400,-0.000428717629426518,0.018636140163533942
400,-0.0005600989129857251,0.018719778664098248
400,-0.0005600989129857251,0.018719778664098248
400,-0.0005600989129857251,0.018719778664098248
400,-0.0005600989129857251,0.018719778664098248
400,-0.0005600989129857251,0.018719778664098248
400,-0.0005600989129857251,0.018719778664098248
400,-0.0005600989129857251,0.018719778664098248
400,-0.0005600989129857251,0.018719778664098248
400,-0.0005600989129857251,0.018719778664098248
400,-0.0005600989129857251,0.018719778664098248
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0006867899266516904,0.018771835368649452
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0008082414995097994,0.01879276357617464
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0009240581676636519,0.018782765812859314
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
400,-0.0010339901100270262,0.01874174384418888
